,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
E01033737,33.61174797289299,4.0431692412405305,16.204869495738638,1.0728537819602273,1.818599816524621,0.2644124348958333,0.0009673147490530303,0.05952888257575758,7.877161754261364,1.410348233309659,26.602839429450757,0.08955041133996212,0.005728426846590909,1.973956113873106,0.05035696318655303,0.5178152373342803,0.09438180634469696,0.003261496803977273,0.010625665838068182,4.287825520833334
E01001650,28.414939766499533,7.257339249795942,7.762720819729478,1.0087198285914178,1.672888912371735,0.1488920752681903,0.0,0.031095590164412313,23.50502629066581,0.7513322972539646,17.331046488747667,0.024690087161847014,0.0037308877973414177,4.857065229273554,0.0041963947353078354,0.0019440152751865672,0.0007492748659048507,0.025237581623134327,0.0012102269414645522,7.1971749832381064
E01000058,29.006417667164524,5.818723790785846,12.324081420898438,0.49957993451286764,1.408102596507353,0.19148613424862132,0.0,0.03896556181066176,1.3227898092830883,1.5311162612017464,38.128063426298255,0.045716229607077205,0.0,4.758791755227482,0.005097333122702206,0.17282822552849264,0.07665207806755514,0.0033829632927389708,0.026816872989430147,4.641387939453125
E01002075,32.66263930862014,3.690005740603885,8.171473322687921,1.4270922686602618,2.478700792467272,0.21654613597972974,0.0,0.02227783203125,8.132641766522381,0.8738790976034628,33.60008899585621,0.019005027977195946,0.0026071909311655406,3.719424685916385,0.14406152673669764,0.14474446064717061,0.026218723606418918,0.03486427100929054,0.015640671188766893,4.618088180954392
E01004240,26.87839541227921,3.991823942764946,11.440896739130435,1.2199959132982336,1.8799650772758152,0.17605856190557065,0.0,0.017132302989130436,26.515326458474863,0.9274570630944293,12.38937112559443,0.012289296025815218,0.0006130052649456521,8.998991593070652,0.0038213315217391305,0.0,0.01001639988111413,0.013666567595108696,0.011326002038043478,5.512853207795517
E01002741,31.43408631441886,2.841805441337719,7.342661004317434,0.3961256596080044,0.5178201240405702,0.19051963404605263,0.0,0.04816744620339912,31.698358903851425,3.6018612510279606,10.865459241365132,0.0391760039747807,0.004294947574013158,5.521505790844298,0.10643460457785088,0.0011071991502192983,0.0,0.01779335423519737,0.014670924136513159,5.35815215529057
E01001462,29.484102323457794,3.4132135564630683,12.788743848924513,0.8488404905641234,0.7395812195616883,0.12665429053368507,0.0,0.01595078505478896,5.358061555144075,0.9665194424715909,32.60070008116883,0.00653076171875,0.003518637124594156,7.090617390422078,0.12827053317775974,0.0011557046469155845,0.0,0.04789991502637987,0.0031579748376623375,6.376481489701704
E01003497,31.701808555453432,4.177235562193627,8.338371964996936,2.264936140471814,3.484390318627451,0.11470420687806372,0.0,0.04953038832720588,6.785244571461397,0.6814276003370098,34.95776558670343,0.025509344362745098,0.0029296875,3.2188488530177697,0.2986598594515931,0.015001962699142156,0.021083697150735294,0.01129772709865196,0.009148092830882353,3.8421058804381127
E01001726,31.60017967224121,1.9440383911132812,20.349435806274414,0.8380527496337891,1.3023796081542969,0.1287841796875,0.0,0.033935546875,9.40435791015625,2.056507110595703,21.80042266845703,0.03787040710449219,0.00728607177734375,5.292961120605469,0.07081413269042969,0.016340255737304688,0.0,0.046894073486328125,0.022878646850585938,5.04686164855957
E01001862,28.475252685546874,4.185081787109375,11.6291943359375,1.992666015625,0.686275634765625,0.071585693359375,0.0,0.018780517578125,16.41933349609375,0.072879638671875,21.1374072265625,0.07250732421875,0.00134765625,7.667127685546875,0.04651611328125,0.00131591796875,0.0,0.09048583984375,0.007464599609375,7.42477783203125
E01001750,31.478150000939003,3.943545414851262,13.990526052621695,1.492831303523137,1.4322462815504808,0.12291306715745193,0.0,0.0578008798452524,14.129427983210636,0.3040871253380409,22.47225834773137,0.15499408428485578,0.016134995680588942,3.912090594951923,0.027129540076622598,0.043799180250901446,0.00039848914513221156,0.050111037034254804,0.035584669846754804,6.335970951960637
E01003075,30.020287465240997,6.8706520209878175,11.90520722987288,1.1896403684454449,1.55132229045286,0.10944120762711865,0.0,0.045982231528072036,20.27714719610699,0.3130389714645127,16.335369562698624,0.013107041181144068,0.0004955227092161017,3.724124197232521,0.013688426906779662,0.06246896517478814,0.1181537175582627,0.011420815677966102,0.002945204912605932,7.435507564221398
E01001758,30.046661819236867,3.8371405117753623,18.84268851902174,2.000047766644022,3.1718918067821558,0.18239427649456522,0.0,0.06793301347373189,13.649510480355525,0.3928390724071558,19.44873931442482,0.11882571897644928,0.007342794667119565,4.0524097387341484,0.08065751670063406,0.0,0.0,0.024807695029438404,0.03419914798460145,4.041910807291667
E01004316,28.79115738407258,0.6850074029737904,38.59498448525706,0.78607177734375,2.9656529580393145,0.46118951612903225,0.0,0.03079715851814516,14.337166078629032,0.12522838961693547,7.442069761214718,0.10719545425907258,0.0,3.426998015372984,0.011732532132056451,0.001864525579637097,0.0,0.0016676379788306455,0.010281470514112902,2.2209354523689515
E01004334,29.71672001591435,4.102352566189236,10.921442102502894,1.37493896484375,2.2036596227575234,0.18248494466145834,0.0,0.025661892361111112,9.074343080873843,1.0497786910445601,28.684523970992476,0.054655852141203706,0.004503038194444444,6.242801242404514,0.1116061740451389,0.0,0.014711733217592593,0.028443513093171297,0.009686505353009259,6.197686089409722
E01004615,31.429019243289265,4.60270495292468,9.349307329226763,1.1639193021334135,1.6141122671274037,0.1324181189903846,0.0,0.06813244941907051,14.773824838491587,0.8719818897736378,24.397406162359776,0.06662456805889423,0.036019349709535256,4.318000989082532,0.041689359224759616,0.04099293244190705,0.0,0.030109894581330128,0.018521822415865384,7.045214530749199
E01003037,28.42854503284801,2.639233953302557,21.824846857244317,1.6064064719460227,2.696319025213068,0.24256980202414774,0.0,0.0710665616122159,9.442432195490056,0.8456043590198864,24.15808993252841,0.09107721502130682,0.0036942915482954543,3.8231273304332385,0.1662259188565341,0.02062100497159091,0.0,0.0631070223721591,0.018551913174715908,3.858481112393466
E01002854,32.60393615722656,2.6973419189453125,9.806893310546876,1.5435479736328126,1.989327392578125,0.1434478759765625,0.0,0.0913092041015625,15.120003662109376,1.030750732421875,25.995761108398437,0.0353094482421875,0.008179931640625,2.9098590087890623,0.0812933349609375,0.0104742431640625,0.1508734130859375,0.0495166015625,0.05379150390625,5.678383178710938
