,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.49976,-0.08196_185",0.1807568359375,0.0471337890625,0.32714599609375,NA,NA,NA,NA,NA,NA,NA,0.2412255859375,NA,NA,0.1649365234375,NA,NA,NA,NA,0.03156005859375,0.0072412109375
"51.49976,-0.08196_5",0.2562255859375,NA,0.563759765625,NA,NA,NA,NA,NA,0.003203125,NA,0.05770751953125,0.0101708984375,NA,0.10791015625,NA,NA,NA,NA,NA,0.00102294921875
"51.49976,-0.08196_275",0.25220703125,NA,0.45824951171875,NA,NA,NA,NA,NA,NA,NA,0.164228515625,0.00461669921875,NA,0.033994140625,NA,NA,NA,NA,0.0031005859375,0.083603515625
"51.49976,-0.08196_95",0.229482421875,0.03517578125,0.3028955078125,NA,NA,NA,NA,NA,0.00672607421875,NA,0.2443896484375,NA,NA,0.1791455078125,NA,NA,NA,NA,NA,0.00218505859375
"51.49975,-0.08170_5",0.1821533203125,NA,0.75122314453125,NA,NA,NA,NA,NA,NA,0.0504541015625,NA,0.01172119140625,NA,NA,NA,NA,NA,NA,NA,0.0044482421875
"51.49975,-0.08170_275",0.2849658203125,NA,0.41130859375,0.003310546875,0.10191162109375,NA,NA,NA,NA,NA,0.18534912109375,NA,NA,NA,NA,NA,NA,NA,NA,0.013154296875
"51.49973,-0.08290_143",0.31342529296875,NA,0.3706640625,NA,0.030869140625,NA,NA,NA,NA,NA,0.21174072265625,NA,NA,0.070078125,NA,NA,NA,NA,NA,0.00322265625
"51.50070,-0.08530_233",0.21846923828125,0.01061279296875,0.18227294921875,0.0007763671875,0.0428857421875,NA,NA,NA,0.238212890625,0.0049951171875,0.09895751953125,NA,NA,0.1984912109375,NA,NA,NA,NA,NA,0.004326171875
"51.49999,-0.08525_23",0.34740966796875,0.06578857421875,0.42559814453125,NA,0.007294921875,NA,NA,0.00116455078125,0.01791015625,0.00121337890625,0.1268408203125,NA,NA,0.002392578125,NA,NA,NA,NA,0.00068603515625,0.003701171875
"51.50070,-0.08530_53",0.29028564453125,0.0940087890625,0.552685546875,NA,NA,NA,NA,0.00160400390625,0.0301318359375,NA,0.02931884765625,NA,NA,NA,NA,NA,NA,0.00195556640625,NA,9.765625e-06
"51.50070,-0.08530_323",0.270234375,0.0344140625,0.18215087890625,0.00388671875,0.0168994140625,NA,NA,NA,0.25142822265625,NA,0.11885498046875,NA,NA,0.1195068359375,NA,NA,NA,NA,NA,0.00262451171875
"51.50070,-0.08530_143",0.2985888671875,0.062451171875,0.42902587890625,0.000205078125,0.0162109375,NA,NA,NA,0.009248046875,NA,0.126767578125,0.000673828125,NA,0.0517431640625,NA,NA,NA,NA,NA,0.00508544921875
"51.50038,-0.08293_180",0.09788818359375,0.20756103515625,0.686376953125,NA,NA,NA,NA,0.00118408203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00698974609375
"51.50044,-0.08421_96",0.32824462890625,NA,0.4294482421875,0.00371337890625,NA,NA,NA,NA,0.02813720703125,NA,0.1372509765625,NA,NA,0.0008837890625,NA,NA,NA,NA,NA,0.07232177734375
"51.50038,-0.08293_90",0.2246728515625,0.0732958984375,0.30724609375,NA,0.0289111328125,NA,NA,NA,0.0687109375,NA,0.22389892578125,NA,NA,0.063994140625,0.00586181640625,NA,NA,NA,NA,0.003408203125
"51.50038,-0.08293_0",0.25779052734375,NA,NA,NA,0.05845947265625,NA,NA,NA,0.24794677734375,0.003896484375,NA,NA,NA,0.1381591796875,NA,NA,NA,NA,NA,0.29374755859375
"51.50044,-0.08421_6",0.28432861328125,0.0423095703125,0.59020751953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07226318359375,NA,NA,NA,NA,NA,0.01089111328125
"51.50044,-0.08421_186",0.10388671875,0.28696533203125,0.559169921875,NA,NA,NA,NA,0.00119140625,0.0059716796875,NA,0.0378173828125,NA,NA,NA,NA,NA,NA,NA,NA,0.00499755859375
"51.50007,-0.08257_143",0.16542236328125,0.00924560546875,0.5223388671875,0.00202880859375,NA,NA,NA,NA,NA,NA,0.07501953125,NA,NA,0.222236328125,NA,NA,NA,NA,NA,0.00370849609375
"51.49821,-0.08303_101",0.28231689453125,0.11047119140625,0.29423583984375,NA,NA,0.00836669921875,NA,NA,0.0296484375,NA,0.24931396484375,0.011328125,NA,0.00603271484375,NA,NA,NA,NA,NA,0.0082861328125
"51.49821,-0.08303_281",0.27587890625,0.11560791015625,0.2802587890625,0.001494140625,NA,NA,NA,NA,0.2766650390625,0.02303955078125,0.02178955078125,0.00087890625,NA,0.00144775390625,NA,NA,NA,NA,NA,0.002939453125
"51.50007,-0.08257_53",0.26777099609375,0.0094189453125,0.51744140625,NA,NA,NA,NA,NA,NA,NA,0.09771240234375,NA,NA,0.10632568359375,NA,NA,NA,NA,NA,0.00133056640625
