,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.51816,-0.39319_285",0.36304443359375,NA,0.1336962890625,0.0066015625,NA,NA,NA,NA,NA,NA,0.4126806640625,NA,NA,0.00783447265625,NA,NA,NA,NA,NA,0.076142578125
"51.51816,-0.39319_15",0.31157470703125,0.0813037109375,0.08348876953125,0.06890625,NA,NA,NA,NA,NA,NA,0.42821044921875,NA,NA,0.00425537109375,NA,NA,NA,NA,NA,0.0222607421875
"51.51816,-0.39319_105",0.3831884765625,NA,0.0597265625,0.0759326171875,NA,NA,NA,NA,0.09865234375,NA,0.371904296875,NA,NA,0.007021484375,NA,NA,NA,NA,NA,0.00357421875
"51.51816,-0.39319_195",0.32572509765625,NA,0.0914111328125,0.06172607421875,NA,NA,NA,0.00140625,NA,NA,0.35447265625,NA,NA,0.00927490234375,NA,NA,NA,NA,NA,0.15598388671875
"51.52487,-0.38969_213",0.366318359375,0.00937744140625,0.0064501953125,NA,NA,0.00506591796875,NA,NA,NA,0.06443115234375,0.376572265625,NA,NA,0.00414306640625,NA,NA,NA,NA,NA,0.1676416015625
"51.52487,-0.38969_123",0.3389013671875,NA,NA,0.0058642578125,NA,NA,NA,NA,0.08157958984375,0.1235693359375,0.42559814453125,NA,NA,0.00167236328125,NA,NA,NA,NA,NA,0.02281494140625
"51.52487,-0.38969_33",0.256982421875,0.0530908203125,NA,NA,NA,NA,NA,NA,0.094296875,0.13851318359375,0.4252978515625,NA,NA,0.0103173828125,NA,NA,NA,NA,NA,0.02150146484375
"51.52487,-0.38969_303",0.3891064453125,NA,NA,NA,NA,NA,NA,NA,0.183603515625,0.04662353515625,0.3642724609375,NA,NA,0.0042919921875,NA,NA,NA,NA,NA,0.01210205078125
"51.51634,-0.39550_115",0.29683837890625,0.02367431640625,NA,0.00222900390625,NA,NA,NA,NA,0.23553466796875,0.1144677734375,0.2889306640625,NA,NA,0.01003662109375,NA,NA,NA,NA,NA,0.02828857421875
"51.51634,-0.39550_205",0.3405224609375,0.016796875,0.039580078125,0.03077392578125,0.02830322265625,NA,NA,NA,NA,0.05984130859375,0.4344775390625,NA,NA,0.00988525390625,NA,NA,NA,NA,NA,0.0398193359375
"51.51634,-0.39550_25",0.17009521484375,0.0352587890625,0.02264892578125,0.00556884765625,NA,NA,NA,NA,0.478740234375,0.2048974609375,0.0687890625,NA,NA,0.00752685546875,NA,NA,NA,NA,NA,0.006474609375
"51.51634,-0.39550_295",0.29819091796875,NA,0.02960205078125,0.02632568359375,0.03428955078125,NA,NA,NA,0.31658203125,0.094443359375,0.1798876953125,NA,0.0008447265625,0.00143798828125,NA,NA,NA,NA,NA,0.01839599609375
"51.51581,-0.39584_19",0.26453369140625,0.09330810546875,NA,0.00663818359375,0.0196435546875,NA,NA,NA,0.39219482421875,0.07733154296875,0.1325,NA,NA,0.0063623046875,NA,NA,NA,NA,NA,0.00748779296875
"51.51581,-0.39584_289",0.25767578125,0.01090087890625,0.05231201171875,0.04260009765625,0.074423828125,NA,NA,NA,0.3173828125,0.0880615234375,0.15255126953125,NA,NA,0.00121337890625,NA,NA,NA,NA,NA,0.00287841796875
"51.51581,-0.39584_199",0.10371826171875,NA,0.09311279296875,0.05660888671875,0.1435302734375,0.01428466796875,NA,NA,0.02912841796875,0.17791748046875,0.36814697265625,NA,NA,0.002919921875,NA,NA,NA,0.00230712890625,NA,0.0083251953125
"51.51581,-0.39584_109",0.30450927734375,0.00912353515625,0.0288818359375,0.01618408203125,0.06256103515625,0.01348388671875,NA,NA,0.2286962890625,0.06389404296875,0.25238037109375,NA,0.0013037109375,0.0142041015625,NA,NA,NA,NA,NA,0.00477783203125
"51.52334,-0.39315_138",0.39805419921875,NA,NA,NA,NA,NA,NA,NA,0.1850146484375,0.06800048828125,NA,NA,NA,0.007607421875,NA,NA,NA,NA,NA,0.3413232421875
"51.52334,-0.39315_48",0.3772607421875,NA,NA,NA,NA,NA,NA,NA,0.28908447265625,0.00941162109375,NA,NA,NA,0.00932861328125,NA,NA,NA,NA,NA,0.31491455078125
"51.52334,-0.39315_228",0.3285107421875,NA,NA,NA,NA,NA,NA,NA,0.3386083984375,0.044462890625,NA,NA,NA,0.0017333984375,NA,NA,NA,NA,NA,0.2866845703125
"51.52334,-0.39315_318",0.2234521484375,NA,NA,NA,NA,NA,NA,0.001728515625,0.5544921875,0.0361669921875,0.1818798828125,NA,NA,NA,NA,NA,NA,NA,NA,0.0022802734375
"51.52320,-0.39332_318",0.20474609375,NA,NA,NA,NA,NA,NA,0.00154541015625,0.5036376953125,0.0609912109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22907958984375
"51.52320,-0.39332_228",0.32303466796875,NA,NA,NA,NA,NA,NA,NA,0.33858154296875,0.03659423828125,NA,NA,NA,0.00384521484375,NA,NA,NA,NA,NA,0.2979443359375
"51.52320,-0.39332_138",0.40252685546875,NA,NA,NA,NA,NA,NA,NA,0.19017822265625,0.0685986328125,NA,NA,NA,0.00498046875,NA,NA,NA,NA,NA,0.3337158203125
"51.52320,-0.39332_48",0.38149658203125,NA,NA,NA,NA,NA,NA,NA,0.2968896484375,0.01254150390625,NA,NA,NA,0.00135498046875,NA,NA,NA,NA,NA,0.30771728515625
"51.52349,-0.39298_48",0.37988037109375,NA,NA,NA,NA,NA,NA,NA,0.270830078125,0.020498046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32879150390625
"51.52349,-0.39298_138",0.39842041015625,NA,NA,NA,NA,NA,NA,NA,0.17352783203125,0.0686572265625,NA,NA,NA,0.00683349609375,NA,NA,NA,NA,NA,0.35256103515625
"51.52349,-0.39298_228",0.32239501953125,NA,NA,NA,NA,NA,NA,NA,0.3915087890625,0.00496337890625,NA,NA,NA,0.00369384765625,NA,NA,NA,NA,NA,0.27743896484375
"51.52349,-0.39298_318",0.21368896484375,NA,NA,NA,NA,NA,NA,0.00196533203125,0.61433349609375,NA,0.17001220703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51.52229,-0.39278_358",0.24008544921875,0.06925048828125,0.0840478515625,NA,NA,NA,NA,NA,NA,0.03555419921875,0.42503173828125,NA,NA,0.1028759765625,NA,NA,NA,NA,NA,0.043154296875
"51.52229,-0.39278_88",0.290615234375,0.0281689453125,0.05288818359375,NA,NA,NA,NA,NA,NA,0.0031591796875,0.43654296875,NA,NA,0.11377197265625,NA,NA,NA,NA,NA,0.074853515625
"51.52229,-0.39278_178",0.2926611328125,0.06705322265625,0.10298828125,NA,NA,0.00689697265625,NA,NA,NA,0.0014599609375,0.41736572265625,NA,NA,0.04196044921875,NA,NA,NA,NA,NA,0.0696142578125
