,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.62034,-0.06181_123",0.34614501953125,NA,0.3542626953125,NA,NA,NA,NA,NA,0.0166455078125,0.01141357421875,0.19504150390625,NA,0.00064208984375,NA,NA,NA,NA,0.0068310546875,0.00390869140625,0.06510986328125
"51.61781,-0.06277_21",0.3916259765625,NA,0.3377880859375,NA,NA,NA,NA,NA,0.02984375,NA,0.18479736328125,NA,NA,0.0441162109375,NA,NA,NA,NA,NA,0.01182861328125
"51.61781,-0.06277_111",0.36726318359375,NA,0.4114404296875,NA,NA,NA,NA,NA,NA,NA,0.135224609375,NA,NA,0.02968505859375,NA,NA,NA,NA,NA,0.05638671875
"51.61781,-0.06277_201",0.3825,NA,0.37128173828125,NA,NA,NA,NA,NA,0.001328125,NA,0.20570556640625,NA,NA,0.03351806640625,NA,NA,NA,NA,NA,0.00566650390625
"51.61800,-0.06270_21",0.34204833984375,0.0718212890625,0.0660302734375,NA,NA,NA,NA,NA,0.37612060546875,0.01208740234375,0.0893310546875,NA,NA,0.030390625,NA,NA,NA,NA,NA,0.01217041015625
"51.62034,-0.06181_33",0.3328125,NA,0.15791015625,0.0046435546875,0.00729248046875,NA,NA,NA,NA,0.05913330078125,0.30610595703125,NA,NA,0.00227783203125,NA,NA,NA,NA,NA,0.12982421875
"51.61800,-0.06270_201",0.376298828125,NA,0.29141845703125,NA,NA,0.0084912109375,NA,NA,NA,NA,0.26019775390625,NA,NA,0.029541015625,NA,NA,NA,NA,NA,0.034052734375
"51.61800,-0.06270_291",0.3653271484375,0.05190673828125,0.18546630859375,NA,NA,NA,NA,0.00343994140625,NA,0.01169189453125,0.220283203125,NA,NA,0.01728759765625,NA,NA,NA,NA,NA,0.14459716796875
"51.62034,-0.06181_303",0.2431982421875,NA,NA,NA,NA,NA,NA,0.0016015625,0.453740234375,0.0848095703125,0.13096435546875,NA,NA,0.000791015625,NA,NA,NA,NA,NA,0.08489501953125
"51.62034,-0.06181_213",0.28255126953125,0.06791259765625,0.2021142578125,NA,NA,NA,NA,NA,0.271875,0.02040771484375,0.14349609375,NA,NA,0.003388671875,NA,NA,NA,NA,NA,0.00825439453125
"51.61800,-0.06270_111",0.38093505859375,NA,0.20668212890625,NA,NA,NA,NA,NA,0.1313916015625,NA,0.210693359375,NA,NA,0.0488525390625,NA,NA,NA,NA,NA,0.0214453125
"51.61781,-0.06277_291",0.07263671875,0.27120361328125,0.4381640625,NA,NA,0.0083740234375,NA,NA,NA,NA,0.16784912109375,NA,NA,0.040048828125,NA,NA,NA,NA,NA,0.0017236328125
"51.62040,-0.06087_158",0.395283203125,NA,0.26716064453125,NA,NA,NA,NA,0.00130859375,0.08068115234375,0.04862060546875,0.2022314453125,NA,NA,NA,NA,NA,NA,NA,NA,0.00471435546875
"51.62040,-0.06087_248",0.28898681640625,0.0292919921875,0.04168212890625,0.0178466796875,0.01798583984375,NA,NA,NA,0.08612060546875,0.12231689453125,0.38968017578125,NA,NA,0.00224609375,NA,NA,NA,NA,NA,0.0038427734375
"51.62040,-0.06087_338",0.30821533203125,NA,0.03177001953125,0.0159033203125,0.01488037109375,NA,NA,NA,0.21195068359375,0.11376708984375,NA,NA,NA,0.02239501953125,NA,NA,NA,NA,NA,0.2811181640625
"51.62040,-0.06087_68",0.35063232421875,NA,0.3058056640625,NA,NA,NA,NA,NA,NA,0.0481884765625,0.12553466796875,NA,NA,0.04947021484375,NA,NA,NA,NA,NA,0.12036865234375
"51.62050,-0.06214_295",0.4029052734375,0.03556396484375,0.18131103515625,0.00341796875,NA,NA,NA,NA,NA,NA,0.34998046875,NA,NA,0.00173828125,NA,NA,NA,NA,NA,0.0250830078125
"51.62050,-0.06214_25",0.43486572265625,NA,0.074326171875,0.0055078125,NA,NA,NA,NA,0.1276220703125,0.01418701171875,0.325625,NA,NA,NA,NA,NA,NA,NA,NA,0.0178662109375
"51.62050,-0.06214_115",0.39511474609375,0.04737060546875,NA,NA,NA,NA,NA,0.00343994140625,0.25430419921875,0.0221728515625,0.24015869140625,NA,NA,0.0048388671875,NA,NA,NA,NA,NA,0.03260009765625
"51.62050,-0.06214_205",0.4420068359375,NA,0.12389892578125,NA,NA,NA,NA,NA,NA,0.00703369140625,0.3597119140625,NA,NA,0.0061865234375,NA,NA,NA,NA,NA,0.061162109375
"51.62123,-0.06168_295",0.1786376953125,NA,0.51415283203125,0.09603759765625,0.06120361328125,NA,NA,0.00198486328125,0.002802734375,0.0039697265625,0.09717041015625,NA,NA,NA,NA,NA,NA,NA,NA,0.04404052734375
"51.62123,-0.06168_115",0.37368896484375,NA,0.01363037109375,0.0010400390625,NA,NA,NA,NA,NA,0.005625,0.38948486328125,NA,NA,0.0199560546875,NA,0.07073486328125,NA,NA,NA,0.12583984375
"51.62123,-0.06168_25",0.33126708984375,NA,0.17748291015625,0.03701171875,0.02197265625,NA,NA,NA,0.04577392578125,0.0021875,0.29986083984375,NA,NA,NA,NA,0.08075439453125,NA,NA,NA,0.00368896484375
"51.62123,-0.06168_205",0.33918212890625,NA,0.31270751953125,0.00087158203125,NA,0.006455078125,NA,NA,0.0277587890625,NA,0.27988037109375,NA,NA,0.01406982421875,NA,NA,NA,NA,NA,0.01907470703125
"51.61959,-0.06071_74",0.3087890625,0.01582763671875,NA,0.0073291015625,NA,NA,NA,NA,0.32822998046875,0.0024072265625,0.3195458984375,NA,NA,NA,NA,NA,NA,NA,NA,0.01787109375
"51.61960,-0.06096_344",NA,0.26610595703125,0.33375,0.02792724609375,0.0534130859375,NA,NA,0.0004296875,0.119248046875,0.0260498046875,0.11768310546875,NA,NA,0.00065185546875,NA,NA,NA,NA,NA,0.0547412109375
"51.61960,-0.06096_254",0.3251318359375,0.007646484375,0.22116455078125,0.00705078125,NA,NA,NA,NA,0.1281103515625,0.04544189453125,0.18279296875,NA,NA,0.06990966796875,0.00823974609375,NA,NA,NA,NA,0.00451171875
"51.61960,-0.06096_164",0.29306640625,0.01763916015625,0.309345703125,NA,NA,NA,NA,NA,0.01902587890625,0.04539306640625,0.20998046875,NA,NA,0.10291015625,NA,NA,NA,NA,NA,0.00263916015625
"51.61960,-0.06096_74",0.31183349609375,NA,0.2128515625,0.0848486328125,NA,NA,NA,NA,0.039189453125,0.02342041015625,0.283466796875,NA,NA,0.0359375,NA,NA,NA,NA,NA,0.0084521484375
"51.61751,-0.05908_7",0.19962646484375,NA,0.23475341796875,NA,0.01116455078125,NA,NA,NA,NA,NA,0.3052294921875,NA,NA,0.16772216796875,NA,NA,NA,NA,NA,0.08150390625
"51.61706,-0.05952_5",0.24798583984375,0.06292236328125,0.22624267578125,NA,NA,0.0094287109375,NA,NA,0.0559619140625,NA,0.31158935546875,NA,NA,0.0782177734375,NA,NA,NA,NA,NA,0.0076513671875
"51.61703,-0.05923_95",0.310986328125,0.07463623046875,0.30466064453125,0.00014404296875,NA,0.0050244140625,NA,NA,NA,NA,0.2899072265625,NA,NA,0.0094873046875,NA,NA,NA,NA,NA,0.00515380859375
