,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.61615,-0.33161_229",0.27619873046875,0.00664794921875,0.03893798828125,NA,NA,NA,NA,NA,NA,0.09011962890625,0.42003662109375,NA,NA,0.1042529296875,NA,NA,NA,NA,NA,0.06380615234375
"51.61615,-0.33161_139",0.18406494140625,0.07525146484375,0.09761474609375,0.00835693359375,0.020849609375,NA,NA,NA,NA,0.14557861328125,0.4110205078125,NA,NA,0.003125,NA,NA,NA,NA,NA,0.05413818359375
"51.61615,-0.33161_49",0.3335986328125,NA,0.10119873046875,0.00404541015625,0.01692626953125,NA,NA,NA,NA,0.0603955078125,0.4216748046875,NA,NA,0.0116162109375,NA,NA,NA,NA,NA,0.05054443359375
"51.61615,-0.33161_319",0.29983154296875,0.0084619140625,0.0773046875,0.00248046875,NA,NA,NA,NA,NA,0.06396728515625,0.40294677734375,NA,NA,0.10579833984375,NA,NA,NA,NA,NA,0.039208984375
"51.61593,-0.33168_319",0.2956494140625,0.0083935546875,0.04162353515625,0.0012890625,NA,NA,NA,NA,NA,0.06825927734375,0.42279052734375,NA,NA,0.11762451171875,NA,NA,NA,NA,NA,0.0443701171875
"51.61593,-0.33168_229",0.294755859375,NA,0.010751953125,0.0036328125,NA,NA,NA,NA,NA,0.07564453125,0.4335205078125,NA,NA,0.116865234375,NA,NA,NA,NA,NA,0.0648291015625
"51.61593,-0.33168_49",0.37887939453125,NA,0.109833984375,NA,0.0239501953125,NA,NA,NA,NA,0.0124609375,0.42077392578125,NA,NA,0.0029052734375,NA,NA,NA,NA,NA,0.0511962890625
"51.61593,-0.33168_139",0.33216552734375,NA,0.08353271484375,NA,0.051201171875,NA,NA,NA,NA,0.0495166015625,0.4220068359375,NA,NA,0.004794921875,NA,NA,NA,NA,NA,0.0567822265625
"51.61549,-0.33158_203",0.23736083984375,0.03743408203125,0.03720947265625,NA,NA,NA,NA,NA,0.0685546875,0.20329833984375,0.4073388671875,NA,NA,0.00478759765625,NA,NA,NA,NA,NA,0.00401611328125
"51.61549,-0.33158_113",0.25794921875,0.01276123046875,0.104677734375,0.00086181640625,0.00625244140625,NA,NA,NA,NA,0.02366943359375,0.41882080078125,NA,NA,0.12561279296875,NA,NA,NA,NA,NA,0.04939453125
"51.61549,-0.33158_23",0.27361328125,NA,0.10560791015625,0.00014892578125,NA,NA,NA,NA,NA,0.02781494140625,0.40215087890625,NA,NA,0.13099365234375,NA,NA,NA,NA,NA,0.05967041015625
"51.61549,-0.33158_293",0.24620849609375,0.03632568359375,NA,NA,NA,NA,NA,NA,0.07591796875,0.20814208984375,0.40462890625,NA,NA,0.00545654296875,NA,NA,NA,NA,NA,0.0233203125
