,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.53527,-0.13519_82",0.3354638671875,0.0673193359375,0.2298828125,0.01271240234375,NA,NA,NA,NA,0.0810498046875,NA,0.22978759765625,NA,NA,0.02404052734375,NA,NA,0.0020556640625,NA,NA,0.01768798828125
"51.53527,-0.13519_172",0.31271240234375,0.08002685546875,0.19321044921875,0.05791259765625,NA,0.0057568359375,NA,0.012783203125,0.18857421875,NA,0.14140625,0.00579345703125,NA,NA,NA,NA,NA,NA,NA,0.00182373046875
"51.53527,-0.13519_262",0.3760693359375,0.05151123046875,0.13318359375,0.02810302734375,0.00986083984375,0.009873046875,NA,NA,0.11770751953125,NA,0.2565185546875,0.00454345703125,NA,0.004658203125,NA,NA,NA,NA,NA,0.00797119140625
"51.53527,-0.13519_352",0.34744384765625,NA,0.28602294921875,NA,NA,NA,NA,0.003798828125,NA,NA,0.255693359375,0.00191650390625,NA,0.05290283203125,NA,NA,NA,NA,NA,0.0522216796875
"51.53383,-0.13173_313",0.2674560546875,0.11649658203125,0.2416748046875,NA,0.02004150390625,0.00824462890625,NA,NA,0.03515380859375,NA,0.29021240234375,NA,NA,0.0146923828125,NA,NA,NA,NA,NA,0.00602783203125
"51.53383,-0.13173_43",0.270244140625,0.08135498046875,0.377763671875,NA,0.01745361328125,NA,NA,NA,0.0119970703125,NA,0.2105615234375,NA,NA,0.02177490234375,NA,NA,NA,NA,NA,0.00885009765625
"51.53383,-0.13173_133",0.2517919921875,0.14051025390625,0.28478271484375,NA,0.019619140625,NA,NA,NA,0.0433837890625,NA,0.2479541015625,NA,NA,0.007783203125,NA,NA,NA,NA,NA,0.0041748046875
"51.53383,-0.13173_223",0.16841064453125,0.19361572265625,0.175283203125,NA,0.02217529296875,0.0050927734375,NA,NA,0.167568359375,NA,0.26271484375,NA,NA,0.00310546875,NA,NA,NA,NA,NA,0.00203369140625
"51.53398,-0.13187_313",0.2686181640625,0.02887939453125,0.3410302734375,NA,NA,NA,NA,NA,NA,NA,0.2435302734375,NA,NA,0.09712158203125,NA,NA,NA,NA,NA,0.0208203125
"51.53398,-0.13187_43",0.22634765625,0.023955078125,0.367529296875,NA,0.02994140625,NA,NA,NA,NA,NA,0.206455078125,NA,NA,0.13968017578125,NA,NA,NA,NA,NA,0.00609130859375
"51.53398,-0.13187_133",0.3450732421875,0.0240625,0.3185205078125,NA,0.02170166015625,NA,NA,NA,0.009287109375,NA,0.2410546875,NA,NA,0.0374267578125,NA,NA,NA,NA,NA,0.00287353515625
"51.53398,-0.13187_223",0.2489697265625,0.02087158203125,0.3559423828125,NA,0.0356982421875,NA,NA,NA,NA,NA,0.21181396484375,NA,NA,0.12580810546875,NA,NA,NA,NA,NA,0.00089599609375
"51.53412,-0.13202_313",0.30052978515625,0.04631591796875,0.3273974609375,NA,0.012919921875,NA,NA,NA,NA,NA,0.24763427734375,NA,NA,0.05814453125,NA,NA,NA,NA,0.0025244140625,0.00453369140625
"51.53412,-0.13202_43",0.24236572265625,0.037470703125,0.35287353515625,NA,0.01771240234375,NA,NA,NA,0.0059423828125,NA,0.21863037109375,NA,NA,0.11657958984375,NA,NA,NA,NA,0.00140625,0.00701904296875
"51.53412,-0.13202_133",0.24523193359375,0.01397216796875,0.33018310546875,NA,NA,NA,NA,NA,0.00610595703125,NA,0.24114501953125,NA,NA,0.15773193359375,NA,NA,NA,NA,NA,0.0056298828125
"51.53412,-0.13202_223",0.22497314453125,0.01944580078125,0.3602783203125,NA,0.0326416015625,NA,NA,NA,0.00146240234375,NA,0.2026123046875,NA,NA,0.15406005859375,NA,NA,NA,NA,NA,0.0045263671875
"51.53426,-0.13217_313",0.255107421875,0.14432373046875,0.3158056640625,NA,0.0193798828125,NA,NA,NA,0.01802978515625,0.00535888671875,0.23513671875,NA,NA,0.003623046875,NA,NA,NA,NA,NA,0.00323486328125
"51.53426,-0.13217_43",0.2296875,0.16067626953125,0.19606201171875,NA,NA,NA,NA,NA,0.1095654296875,NA,0.28191650390625,NA,NA,0.00366943359375,NA,NA,NA,NA,NA,0.0184228515625
"51.53426,-0.13217_133",0.28856201171875,0.1106494140625,0.19683349609375,NA,NA,NA,NA,NA,0.10351318359375,NA,0.277919921875,NA,NA,0.00521240234375,NA,NA,NA,NA,NA,0.0173095703125
"51.53426,-0.13217_223",0.24961181640625,0.12072998046875,0.3805224609375,NA,0.03609375,NA,NA,NA,0.0084619140625,NA,0.19912109375,NA,NA,0.00302490234375,NA,NA,NA,NA,NA,0.00243408203125
"51.53422,-0.13280_69",0.27538818359375,0.084375,0.177412109375,NA,NA,0.0194677734375,NA,NA,0.15264892578125,0.00555908203125,0.2764501953125,NA,NA,0.0017919921875,NA,NA,NA,NA,NA,0.00690673828125
"51.53422,-0.13280_159",0.30326171875,0.07273681640625,0.071826171875,NA,NA,NA,NA,NA,0.250361328125,NA,0.271376953125,0.00134521484375,NA,0.004736328125,NA,NA,NA,NA,NA,0.02435546875
"51.53422,-0.13280_249",0.359970703125,0.0875048828125,0.01447509765625,NA,0.013583984375,NA,NA,NA,0.21341552734375,0.00892822265625,0.2905859375,NA,NA,0.00361572265625,NA,NA,NA,NA,NA,0.007919921875
"51.53422,-0.13280_339",0.24626708984375,0.1491455078125,0.27578857421875,NA,0.0146533203125,0.00635009765625,NA,NA,0.10193115234375,0.013046875,NA,NA,NA,0.004775390625,NA,NA,NA,NA,NA,0.1880419921875
"51.53431,-0.13256_69",0.32249755859375,0.011015625,0.28848388671875,NA,NA,NA,NA,NA,0.00547119140625,NA,0.27779541015625,NA,NA,0.08426513671875,NA,NA,NA,NA,NA,0.01047119140625
"51.53431,-0.13256_159",0.33013671875,0.02245849609375,0.24207275390625,NA,NA,NA,NA,NA,0.05666259765625,NA,0.26084716796875,NA,NA,0.06706787109375,NA,NA,NA,NA,NA,0.02075439453125
"51.53431,-0.13256_249",0.3690869140625,0.0396630859375,0.1662744140625,0.00553955078125,0.00506591796875,NA,NA,NA,0.0725927734375,NA,0.32178466796875,NA,NA,0.015576171875,NA,NA,NA,NA,NA,0.00441650390625
