,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.49146,-0.16197_327",0.1636962890625,0.00432373046875,0.54333251953125,NA,0.02901611328125,NA,NA,NA,0.0017041015625,NA,0.01060302734375,0.0048779296875,NA,0.23690185546875,NA,NA,NA,NA,NA,0.00554443359375
"51.49146,-0.16197_147",0.20237548828125,0.09867431640625,0.4951318359375,NA,NA,NA,NA,0.00111083984375,NA,NA,0.1877490234375,NA,NA,0.0149560546875,NA,NA,NA,NA,NA,2.44140625e-06
"51.49286,-0.16298_244",0.297734375,0.0717822265625,0.2851025390625,NA,0.02514892578125,NA,NA,NA,0.1092138671875,0.00288330078125,0.1685302734375,NA,NA,0.032998046875,NA,NA,NA,NA,NA,0.0066064453125
"51.49146,-0.16197_237",0.21836181640625,0.02334716796875,0.4573193359375,NA,NA,NA,NA,NA,0.0289111328125,NA,0.12282470703125,0.0014697265625,NA,0.142060546875,NA,NA,NA,NA,NA,0.00570556640625
"51.49146,-0.16197_57",0.19979736328125,0.04153564453125,0.4132080078125,NA,NA,NA,NA,NA,0.0039990234375,NA,0.2033642578125,NA,NA,0.137236328125,NA,NA,NA,NA,NA,0.000859375
"51.49286,-0.16298_334",0.2972265625,0.1063037109375,0.35490478515625,NA,0.03743896484375,NA,NA,0.00143310546875,0.0018310546875,NA,0.19853515625,NA,NA,0.00085205078125,NA,NA,NA,NA,NA,0.001474609375
"51.49233,-0.16386_64",0.31419677734375,0.0592529296875,0.2419775390625,NA,0.009453125,NA,NA,NA,0.04564453125,0.03855712890625,0.25433837890625,NA,NA,0.03374755859375,NA,NA,NA,NA,NA,0.00283203125
"51.49030,-0.16267_51",0.15506591796875,0.14367919921875,0.62032470703125,NA,NA,NA,NA,0.00125732421875,NA,NA,0.07494140625,NA,NA,NA,NA,NA,NA,NA,NA,0.0047314453125
"51.49066,-0.16535_174",0.23456787109375,NA,0.35657470703125,0.07495849609375,0.0338916015625,NA,NA,NA,NA,0.02509033203125,0.128330078125,NA,NA,NA,NA,NA,NA,NA,NA,0.1465869140625
"51.49066,-0.16535_84",0.33637451171875,0.0164306640625,0.19501220703125,0.058388671875,0.0469482421875,0.010224609375,NA,NA,0.16480712890625,NA,0.167197265625,NA,NA,0.00352294921875,NA,NA,NA,NA,NA,0.00109375
"51.49246,-0.16364_154",0.25707763671875,0.0309521484375,0.24457275390625,NA,NA,NA,NA,NA,0.1217626953125,NA,0.2338037109375,NA,NA,0.110205078125,NA,NA,NA,NA,NA,0.0016259765625
"51.49066,-0.16535_264",0.29024169921875,0.01548828125,0.313271484375,0.0889990234375,0.00870361328125,NA,NA,NA,0.055751953125,NA,0.19600830078125,NA,NA,0.030166015625,NA,NA,NA,NA,NA,0.00136962890625
"51.49066,-0.16535_354",0.38424072265625,0.036640625,0.2660400390625,NA,NA,NA,NA,NA,NA,NA,0.2755224609375,NA,NA,0.0234716796875,NA,NA,NA,NA,NA,0.01408447265625
"51.48984,-0.16444_338",0.25599365234375,0.00989013671875,0.212724609375,NA,NA,NA,NA,NA,NA,NA,0.19375732421875,NA,NA,0.088291015625,NA,NA,NA,NA,NA,0.23934326171875
"51.49246,-0.16364_64",0.31394287109375,0.03652099609375,0.25556396484375,NA,NA,NA,NA,NA,0.05381591796875,0.00592041015625,0.26792236328125,NA,NA,0.06103515625,NA,NA,NA,NA,NA,0.0052783203125
"51.49081,-0.16368_174",0.25072998046875,NA,0.55601806640625,NA,NA,NA,NA,NA,0.089140625,NA,0.080693359375,NA,NA,0.01427490234375,NA,NA,NA,NA,NA,0.00914306640625
"51.49076,-0.16424_84",0.3306201171875,0.013154296875,0.36880859375,0.0030419921875,0.01749267578125,0.00730712890625,NA,0.0003271484375,0.1613134765625,NA,0.0957861328125,NA,NA,0.00089111328125,NA,NA,NA,NA,NA,0.00125732421875
"51.49076,-0.16424_264",0.36782958984375,0.01712890625,0.24181640625,NA,0.01494140625,NA,NA,NA,0.09773193359375,NA,0.2242041015625,NA,NA,0.03325439453125,NA,NA,NA,NA,NA,0.00309326171875
"51.49076,-0.16424_354",0.41264892578125,0.0351513671875,0.04322021484375,0.0064990234375,NA,NA,NA,NA,0.29706298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20541748046875
"51.49076,-0.16424_174",0.2486865234375,NA,0.6554736328125,NA,0.01756103515625,NA,NA,NA,0.005341796875,NA,0.01796875,NA,NA,0.04615478515625,NA,NA,NA,NA,NA,0.0088134765625
"51.49081,-0.16368_84",0.36488037109375,0.0101123046875,0.3425341796875,0.0025048828125,NA,0.00508544921875,NA,0.00238037109375,0.10335693359375,NA,0.16549560546875,NA,NA,0.00200927734375,NA,NA,NA,NA,NA,0.001640625
"51.49081,-0.16368_264",0.3693212890625,0.01224609375,0.13114013671875,NA,NA,NA,NA,NA,0.2050146484375,NA,NA,NA,NA,0.01460205078125,NA,NA,NA,NA,NA,0.26767578125
"51.48975,-0.16367_241",0.2322216796875,0.00860595703125,0.1135546875,0.0090283203125,NA,NA,NA,NA,0.4984912109375,NA,0.1022265625,NA,0.000673828125,0.03106201171875,NA,NA,NA,NA,NA,0.0041357421875
"51.49064,-0.16245_214",0.3543212890625,NA,0.2346875,NA,NA,0.01610107421875,NA,NA,NA,NA,0.16910400390625,NA,NA,NA,NA,NA,NA,0.00271240234375,NA,0.22307373046875
"51.48975,-0.16367_331",0.1144482421875,NA,0.26609619140625,NA,0.06942626953125,NA,NA,NA,0.54760986328125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00241943359375
"51.49064,-0.16245_124",0.27185546875,NA,0.500224609375,NA,NA,NA,NA,0.00203369140625,0.01461181640625,NA,0.14753173828125,NA,NA,NA,NA,NA,NA,NA,NA,0.06374267578125
"51.48975,-0.16367_151",0.2416943359375,NA,0.2581689453125,NA,0.02472900390625,NA,NA,NA,NA,NA,0.16002685546875,NA,NA,0.02614013671875,NA,NA,NA,NA,NA,0.28924072265625
"51.48975,-0.16367_61",NA,NA,0.4698486328125,NA,0.29740966796875,NA,NA,NA,0.14220703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09053466796875
"51.49064,-0.16245_34",0.06203125,NA,0.60248291015625,NA,0.3338037109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00168212890625
"51.49064,-0.16245_304",0.2387939453125,NA,0.378310546875,NA,0.19197021484375,0.02429443359375,NA,NA,0.0111669921875,NA,0.142470703125,NA,NA,NA,NA,NA,NA,NA,NA,0.0129931640625
"51.49182,-0.16470_239",0.11692138671875,NA,0.057724609375,NA,NA,NA,NA,0.001689453125,0.7362158203125,NA,0.0381640625,NA,NA,NA,NA,NA,0.00875244140625,NA,NA,0.0405322265625
"51.49182,-0.16470_59",0.39554443359375,NA,0.19416259765625,0.00115478515625,NA,NA,NA,NA,0.2559765625,NA,0.103876953125,0.011865234375,NA,0.01235595703125,NA,NA,NA,NA,0.01130859375,0.0137548828125
"51.49018,-0.16465_338",0.27419921875,NA,0.20431640625,NA,0.01612548828125,NA,NA,NA,0.1130859375,0.00336181640625,0.2759228515625,NA,NA,0.1058544921875,0.00158203125,NA,NA,NA,NA,0.0055517578125
"51.49182,-0.16470_329",0.36228271484375,NA,0.19305419921875,NA,NA,NA,NA,NA,0.26629150390625,NA,0.1311474609375,NA,NA,0.01483642578125,NA,0.01928955078125,NA,NA,NA,0.01309814453125
"51.49182,-0.16470_149",0.1969970703125,NA,0.06156005859375,NA,NA,NA,NA,NA,0.658935546875,NA,0.0633984375,NA,NA,0.003154296875,NA,NA,NA,NA,0.00734619140625,0.0086083984375
"51.49018,-0.16465_248",0.27894287109375,NA,NA,NA,0.0603271484375,NA,NA,NA,0.41150634765625,NA,NA,NA,NA,0.03974609375,NA,NA,NA,NA,NA,0.2094775390625
"51.49233,-0.16386_154",0.28455810546875,0.07639892578125,0.232236328125,NA,NA,NA,NA,NA,0.26921142578125,NA,NA,NA,NA,0.039072265625,NA,NA,NA,NA,NA,0.09852294921875
"51.49069,-0.16507_84",0.27051513671875,NA,0.31998046875,0.0009423828125,NA,0.0158203125,NA,0.01694091796875,0.13155029296875,NA,0.21185546875,NA,NA,0.027060546875,NA,NA,NA,NA,NA,0.00533447265625
"51.49233,-0.16386_334",0.25959228515625,0.0173291015625,0.317119140625,NA,NA,NA,NA,NA,NA,NA,0.26446044921875,NA,NA,0.13631591796875,NA,NA,NA,NA,NA,0.00518310546875
"51.49069,-0.16507_264",0.167890625,NA,0.46473388671875,NA,0.02040283203125,NA,NA,NA,0.00865234375,NA,0.193876953125,0.0035791015625,NA,0.1392919921875,NA,NA,NA,NA,NA,0.001572265625
"51.49069,-0.16507_174",0.02291015625,NA,0.728037109375,NA,0.12767333984375,NA,NA,NA,0.1192431640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00213623046875
"51.49069,-0.16507_354",0.0522802734375,NA,0.1451953125,NA,NA,NA,NA,NA,NA,NA,0.3354052734375,NA,NA,0.41877685546875,NA,NA,NA,NA,NA,0.04834228515625
"51.49119,-0.16417_235",0.22671875,0.0177783203125,0.20790283203125,NA,NA,NA,NA,NA,NA,0.0063232421875,0.32304931640625,NA,NA,0.1615771484375,NA,NA,NA,NA,NA,0.056650390625
"51.49131,-0.16399_145",0.25920654296875,0.04742919921875,0.17933837890625,0.01585205078125,NA,NA,NA,NA,0.2376416015625,0.00225830078125,0.15498046875,0.00272705078125,NA,0.09606689453125,NA,NA,NA,NA,NA,0.00449951171875
"51.49131,-0.16399_235",0.2119873046875,0.01419921875,0.15201416015625,NA,NA,NA,NA,NA,0.202861328125,NA,0.2168017578125,NA,NA,0.19754150390625,NA,NA,NA,NA,NA,0.0045947265625
"51.49119,-0.16417_325",0.146484375,0.028095703125,0.25114501953125,NA,NA,0.00835693359375,NA,NA,NA,NA,0.2773193359375,NA,NA,0.21582275390625,NA,NA,NA,NA,0.0006884765625,0.07208740234375
"51.49131,-0.16399_55",0.3269580078125,0.07461181640625,0.14146728515625,0.01050048828125,NA,NA,NA,NA,0.28919921875,NA,0.14232177734375,0.00068115234375,NA,0.0087255859375,NA,NA,NA,0.001748046875,NA,0.00378662109375
