,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.58249,-0.01292_343",0.3243994140625,NA,0.32980224609375,NA,NA,NA,NA,NA,0.09411865234375,0.0131005859375,0.15858154296875,NA,NA,0.076767578125,NA,NA,NA,NA,NA,0.00322998046875
"51.58249,-0.01292_73",0.3265625,NA,0.18027587890625,NA,0.04513671875,NA,NA,NA,0.08389892578125,0.000439453125,0.2759228515625,NA,NA,0.08136474609375,NA,NA,NA,NA,NA,0.00639892578125
"51.58249,-0.01292_253",0.389208984375,NA,0.32306884765625,NA,NA,NA,NA,0.00091064453125,0.0659619140625,NA,0.2166064453125,NA,NA,NA,NA,NA,NA,NA,NA,0.0042431640625
"51.58249,-0.01292_163",0.33778076171875,NA,0.20947998046875,NA,0.0533349609375,NA,NA,0.00196044921875,0.12883056640625,NA,0.2628857421875,NA,NA,NA,NA,NA,NA,NA,NA,0.0057275390625
"51.58242,-0.01316_343",0.3688330078125,NA,0.44173828125,NA,NA,NA,NA,0.00192626953125,0.0451025390625,0.00532958984375,0.1313232421875,0.0018310546875,NA,NA,NA,NA,NA,NA,NA,0.003916015625
"51.58242,-0.01316_163",0.37446044921875,NA,0.451884765625,NA,NA,0.01767822265625,NA,0.00364990234375,NA,NA,0.15228515625,NA,NA,NA,NA,NA,NA,NA,NA,4.150390625e-05
"51.58242,-0.01316_73",0.35865234375,NA,0.37006591796875,NA,NA,NA,NA,0.00228515625,0.028603515625,0.0024853515625,0.1994189453125,NA,NA,NA,NA,NA,NA,NA,NA,0.03848876953125
"51.58242,-0.01316_253",0.3834814453125,NA,0.3890576171875,NA,NA,0.0063916015625,NA,0.00176025390625,0.02152587890625,NA,0.19596923828125,0.000751953125,NA,NA,NA,NA,NA,NA,NA,0.00106201171875
"51.58235,-0.01339_343",0.3643896484375,NA,0.36793701171875,NA,NA,NA,NA,NA,0.06265625,0.014580078125,0.18360595703125,NA,NA,NA,NA,NA,NA,NA,NA,0.0068310546875
"51.58235,-0.01339_253",0.3921337890625,NA,0.27722412109375,0.00431640625,NA,0.00599853515625,NA,NA,0.06572509765625,0.00157958984375,0.23295654296875,NA,0.00070068359375,0.00794921875,NA,NA,NA,NA,0.00201416015625,0.00940185546875
"51.58235,-0.01339_163",0.39419677734375,NA,0.3539697265625,NA,0.007744140625,NA,NA,0.00140869140625,0.03246337890625,NA,0.1984814453125,NA,0.00107177734375,0.00326171875,NA,NA,NA,NA,0.00254638671875,0.00485595703125
"51.58235,-0.01339_73",0.40154052734375,NA,0.39318603515625,NA,NA,NA,NA,0.00242431640625,0.00262451171875,NA,0.19729248046875,NA,NA,NA,NA,NA,NA,NA,0.00118408203125,0.001748046875
"51.58148,-0.01179_329",0.32592041015625,NA,0.115322265625,0.00153076171875,0.055927734375,NA,NA,NA,NA,0.00077880859375,0.354228515625,NA,NA,0.00606689453125,NA,NA,NA,NA,NA,0.140224609375
"51.58148,-0.01179_59",0.0779931640625,0.17582763671875,0.1328564453125,0.076064453125,0.010205078125,0.0103515625,NA,NA,NA,0.0122265625,0.33966064453125,NA,NA,NA,NA,NA,NA,NA,NA,0.164814453125
