,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.48350,0.13739_252",0.386904296875,0.0591748046875,0.083759765625,0.00088623046875,NA,NA,NA,NA,NA,0.0074755859375,0.41901611328125,0.00106201171875,NA,0.01239013671875,NA,NA,NA,NA,NA,0.0293310546875
"51.48350,0.13739_342",0.409736328125,0.015771484375,0.05818359375,0.006259765625,NA,NA,NA,NA,NA,NA,0.42806884765625,NA,NA,0.0363134765625,NA,NA,NA,NA,NA,0.04566650390625
"51.48350,0.13739_72",0.413408203125,0.00734375,0.076240234375,0.0043603515625,NA,NA,NA,NA,NA,0.00843017578125,0.43587890625,NA,NA,0.0079541015625,NA,0.01490966796875,NA,NA,NA,0.031474609375
"51.48350,0.13739_162",0.27525634765625,0.144248046875,0.07564208984375,NA,NA,NA,NA,0.00257568359375,NA,0.00762939453125,0.4048974609375,0.0532080078125,NA,0.0179736328125,NA,NA,NA,NA,NA,0.0185693359375
"51.48300,0.13714_324",0.36469482421875,0.0348876953125,0.0945751953125,0.0189892578125,0.03912353515625,NA,NA,0.00142578125,NA,NA,0.4129638671875,NA,NA,0.002333984375,NA,NA,NA,NA,NA,0.031005859375
"51.48300,0.13714_234",0.32246826171875,0.0825146484375,0.05083740234375,0.0044189453125,0.03666015625,NA,NA,0.00134033203125,NA,0.02673095703125,0.40964111328125,NA,NA,NA,NA,NA,NA,NA,NA,0.06538818359375
"51.48300,0.13714_54",0.379560546875,NA,0.1232763671875,0.01147705078125,0.01480712890625,NA,NA,NA,NA,NA,0.42703857421875,NA,NA,0.035751953125,NA,NA,NA,NA,NA,0.00808837890625
"51.48300,0.13714_144",0.3856201171875,0.02059814453125,0.085791015625,NA,NA,NA,NA,NA,NA,0.02171630859375,0.4356640625,NA,NA,0.00213134765625,NA,NA,NA,NA,NA,0.04847900390625
"51.48415,0.13700_227",0.36149169921875,0.07065673828125,0.159716796875,0.00752197265625,NA,NA,NA,NA,NA,NA,0.374541015625,NA,NA,0.01408203125,NA,NA,NA,NA,NA,0.01198974609375
"51.48415,0.13700_317",0.35841064453125,0.069736328125,0.1576708984375,NA,NA,NA,NA,NA,NA,0.0023583984375,0.364365234375,NA,NA,0.00382568359375,NA,NA,NA,NA,NA,0.0436328125
"51.48415,0.13700_47",0.26654296875,0.051572265625,0.17232177734375,NA,NA,NA,NA,NA,NA,NA,0.38673095703125,NA,NA,0.10587158203125,NA,NA,NA,NA,NA,0.01696044921875
"51.48415,0.13700_137",0.3073291015625,0.03515869140625,0.12556640625,0.0032861328125,0.0056201171875,NA,NA,NA,NA,0.00134521484375,0.3941162109375,NA,NA,0.108701171875,NA,NA,NA,NA,NA,0.018876953125
"51.48398,0.13713_137",0.289541015625,0.03986572265625,0.06984619140625,0.02236572265625,0.00642822265625,NA,NA,NA,NA,0.01238037109375,0.4264306640625,NA,NA,0.0736474609375,NA,NA,NA,NA,NA,0.05949462890625
"51.48398,0.13713_227",0.35767578125,0.0530126953125,0.140380859375,0.0205224609375,0.0127392578125,NA,NA,0.0024169921875,NA,NA,0.38638427734375,NA,NA,0.0122412109375,NA,NA,NA,NA,NA,0.01462646484375
"51.48398,0.13713_317",0.346689453125,0.057802734375,0.136181640625,NA,0.0060302734375,NA,NA,NA,NA,0.00192138671875,0.3939306640625,NA,NA,0.0382470703125,NA,NA,NA,NA,NA,0.01919677734375
"51.48398,0.13713_47",0.16811767578125,0.0452783203125,0.11651611328125,0.01814453125,0.0097119140625,NA,NA,NA,NA,NA,0.40806640625,NA,NA,0.177822265625,NA,NA,NA,NA,NA,0.0563427734375
"51.48342,0.13714_162",0.2689794921875,NA,0.09018798828125,NA,NA,NA,NA,NA,NA,0.0177880859375,0.4267578125,NA,NA,0.13811767578125,NA,NA,NA,NA,NA,0.0581689453125
"51.48342,0.13714_252",0.35814208984375,0.01005859375,0.06441162109375,0.00526611328125,NA,NA,NA,NA,NA,0.00801513671875,0.43501953125,NA,NA,0.10212158203125,NA,NA,NA,NA,NA,0.01696533203125
"51.48342,0.13714_72",0.3310546875,0.07682861328125,0.05932373046875,NA,NA,NA,NA,NA,NA,0.00677490234375,0.45033935546875,NA,NA,0.0381689453125,NA,NA,NA,NA,NA,0.037509765625
"51.48342,0.13714_342",0.33578369140625,0.022041015625,0.08360107421875,0.00859375,NA,NA,NA,NA,NA,0.013701171875,0.42231689453125,NA,NA,0.08225830078125,NA,NA,NA,NA,NA,0.0317041015625
"51.48325,0.13660_340",0.30171875,0.108095703125,0.048154296875,NA,NA,NA,NA,0.00160400390625,NA,0.02419189453125,0.3937255859375,NA,NA,NA,NA,NA,NA,NA,NA,0.122509765625
"51.48325,0.13660_250",0.3702294921875,0.06192138671875,0.02982177734375,0.0108447265625,NA,NA,NA,NA,0.10443115234375,0.00762939453125,0.4104345703125,NA,NA,0.0009619140625,NA,NA,NA,NA,NA,0.0037255859375
"51.48325,0.13660_160",0.40577392578125,0.03005615234375,0.06699951171875,0.0041650390625,NA,NA,NA,0.01057861328125,NA,0.00686767578125,0.44521240234375,NA,NA,0.0050830078125,NA,NA,NA,NA,NA,0.025263671875
"51.48325,0.13660_70",0.41180908203125,0.01449462890625,0.0767041015625,NA,NA,NA,NA,NA,NA,0.01064453125,0.4456103515625,NA,NA,0.00032470703125,NA,NA,NA,NA,NA,0.04041259765625
"51.48374,0.13839_349",0.431376953125,0.018427734375,0.0736328125,0.00220947265625,NA,NA,NA,0.001318359375,NA,0.0046875,0.43234130859375,NA,NA,0.00595703125,NA,NA,NA,NA,NA,0.030048828125
"51.48374,0.13839_259",0.43174072265625,0.00784423828125,0.06509033203125,0.0251904296875,0.01142333984375,NA,NA,NA,NA,NA,0.4282275390625,NA,NA,NA,NA,NA,NA,NA,NA,0.0304833984375
"51.48374,0.13839_169",0.164443359375,0.1745263671875,0.045166015625,0.04677978515625,0.02274169921875,NA,NA,0.00140869140625,0.29480224609375,0.0348388671875,0.2051123046875,0.0098486328125,NA,NA,NA,NA,NA,NA,NA,0.00033203125
"51.48374,0.13839_79",0.38160400390625,0.01177978515625,0.041435546875,0.0056982421875,NA,NA,NA,NA,0.3142724609375,0.02757080078125,NA,0.00408447265625,NA,0.003505859375,NA,NA,NA,NA,NA,0.210048828125
"51.48370,0.13813_349",0.41351318359375,0.02950927734375,0.0639111328125,0.00748779296875,NA,NA,NA,NA,NA,0.00701904296875,0.42106201171875,NA,NA,0.000791015625,NA,NA,NA,NA,NA,0.05670654296875
"51.48370,0.13813_259",0.3329052734375,0.10179443359375,0.0500830078125,0.00513671875,NA,NA,NA,NA,0.08915283203125,0.0017724609375,0.4109912109375,NA,NA,NA,NA,NA,NA,NA,NA,0.0081640625
