,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.47245,-0.07742_172",0.26352783203125,0.018759765625,0.1185009765625,0.04412841796875,NA,NA,NA,NA,NA,NA,0.29486572265625,0.00158203125,NA,0.1419140625,NA,NA,NA,0.00111083984375,NA,0.1156103515625
"51.47245,-0.07742_262",0.27484130859375,0.016015625,NA,0.00772216796875,NA,NA,NA,0.007158203125,0.3018408203125,0.01980224609375,0.18871826171875,NA,NA,0.1437158203125,NA,NA,NA,NA,NA,0.040185546875
"51.47245,-0.07742_352",0.251015625,NA,0.109169921875,NA,NA,NA,NA,NA,0.29161376953125,0.02646484375,0.15772705078125,NA,NA,0.153359375,NA,NA,NA,0.0022705078125,NA,0.00837890625
"51.47245,-0.07742_82",0.30572509765625,0.01908935546875,0.11015380859375,0.04025634765625,NA,NA,NA,0.0012548828125,NA,0.00317138671875,0.32290283203125,NA,NA,0.09026123046875,NA,NA,NA,NA,NA,0.10718505859375
"51.47242,-0.07633_159",0.31115234375,0.02666748046875,0.1935107421875,NA,NA,NA,NA,NA,NA,NA,0.33689697265625,NA,NA,0.06858642578125,NA,NA,NA,NA,NA,0.06318603515625
"51.47242,-0.07633_249",0.253896484375,0.0133056640625,0.181865234375,NA,0.03132568359375,NA,NA,NA,NA,NA,0.35067626953125,0.002314453125,NA,0.1552001953125,NA,NA,NA,NA,NA,0.011416015625
"51.47242,-0.07633_69",0.27447021484375,0.0347021484375,0.22300048828125,NA,NA,NA,NA,NA,NA,NA,0.31862548828125,NA,NA,0.08225830078125,NA,NA,NA,NA,NA,0.066943359375
"51.47242,-0.07633_339",0.25856689453125,NA,0.17002685546875,NA,0.022275390625,NA,NA,NA,NA,NA,0.3400634765625,NA,NA,0.15547119140625,NA,NA,NA,NA,NA,0.05359619140625
"51.47410,-0.07593_222",0.23290283203125,0.01940673828125,0.35508056640625,NA,NA,NA,NA,NA,0.03777099609375,NA,0.1958154296875,NA,NA,0.1524560546875,NA,NA,NA,NA,NA,0.0065673828125
"51.47410,-0.07593_132",0.316591796875,NA,0.11449462890625,NA,0.0519970703125,NA,NA,NA,NA,NA,0.3831494140625,NA,NA,0.10701171875,NA,NA,NA,NA,NA,0.02675537109375
"51.47410,-0.07593_42",0.30784912109375,NA,0.06457763671875,NA,0.06352783203125,NA,NA,NA,NA,NA,0.43671875,NA,0.0006982421875,0.11655517578125,NA,NA,NA,NA,0.00102294921875,0.00905029296875
"51.47410,-0.07593_312",0.30522216796875,NA,0.10365234375,NA,0.0117333984375,0.00933349609375,NA,NA,0.0409423828125,0.00222900390625,0.3828271484375,0.00274658203125,NA,0.12850830078125,NA,NA,NA,NA,NA,0.01280517578125
"51.47389,-0.07585_222",0.3959423828125,NA,0.07869873046875,0.05399658203125,0.01993896484375,NA,NA,NA,0.15779541015625,0.01207275390625,0.25714111328125,NA,NA,0.01217041015625,NA,NA,NA,NA,NA,0.01224365234375
"51.47389,-0.07585_132",0.3831298828125,NA,0.30007080078125,NA,0.01180908203125,NA,NA,NA,0.15232666015625,0.011923828125,0.11875,NA,NA,0.01595703125,NA,NA,NA,NA,NA,0.00603271484375
"51.47389,-0.07585_42",0.37808349609375,NA,0.30898681640625,NA,0.02388671875,NA,NA,NA,NA,NA,0.26360595703125,NA,NA,0.02265625,NA,NA,NA,NA,NA,0.00278076171875
"51.47389,-0.07585_312",0.36205322265625,NA,0.10956787109375,NA,0.07896728515625,NA,NA,NA,NA,NA,0.36743896484375,NA,NA,0.04614013671875,NA,NA,NA,NA,NA,0.03583251953125
"51.47207,-0.07620_249",0.277685546875,0.03005126953125,0.21294677734375,0.015322265625,0.02370849609375,NA,NA,NA,NA,NA,0.3048583984375,NA,NA,0.09196533203125,NA,NA,NA,NA,NA,0.0434619140625
"51.47207,-0.07620_159",0.324248046875,0.04096923828125,0.1889501953125,0.03346923828125,NA,NA,NA,NA,NA,NA,0.30031494140625,0.00150390625,NA,0.036103515625,NA,NA,NA,NA,NA,0.07444091796875
"51.47207,-0.07620_69",0.27294921875,0.044150390625,0.19966552734375,0.0340087890625,0.00635986328125,0.01041259765625,NA,NA,NA,NA,0.3133203125,NA,NA,0.05802001953125,NA,NA,NA,0.0021044921875,NA,0.0590087890625
"51.47207,-0.07620_339",0.2976025390625,0.02625,0.1790625,0.0304931640625,0.0054296875,0.0142041015625,NA,NA,NA,NA,0.33957763671875,NA,NA,0.072763671875,NA,NA,NA,NA,NA,0.03461669921875
"51.47225,-0.07626_249",0.2797412109375,0.03515869140625,0.15749755859375,0.0183544921875,0.02340087890625,NA,NA,NA,NA,0.01228515625,0.345615234375,NA,NA,0.0814892578125,NA,NA,NA,NA,NA,0.04645751953125
"51.47225,-0.07626_159",0.328564453125,0.02563232421875,0.1691259765625,NA,0.0059423828125,NA,NA,NA,NA,0.006865234375,0.33195068359375,NA,NA,0.0660595703125,NA,NA,NA,NA,NA,0.065859375
"51.47225,-0.07626_69",0.34342529296875,NA,0.24746337890625,0.024150390625,NA,NA,NA,NA,NA,NA,0.299677734375,NA,NA,0.0121484375,NA,NA,NA,NA,NA,0.073134765625
"51.47225,-0.07626_339",0.325556640625,0.049658203125,0.19658935546875,0.00953857421875,NA,NA,NA,0.0016162109375,NA,NA,0.35591064453125,NA,NA,0.01350830078125,NA,NA,NA,NA,NA,0.0476220703125
"51.47249,-0.07714_82",0.27169677734375,0.0181640625,0.14205078125,0.01878662109375,NA,NA,NA,NA,NA,NA,0.33675048828125,NA,NA,0.14228271484375,NA,NA,NA,NA,NA,0.0702685546875
"51.47249,-0.07714_172",0.27195556640625,0.030302734375,0.175498046875,0.0249853515625,NA,NA,NA,NA,NA,NA,0.31851806640625,NA,NA,0.09398193359375,NA,NA,NA,NA,NA,0.08475830078125
"51.47249,-0.07714_352",0.287939453125,NA,0.17084716796875,NA,0.0066455078125,NA,NA,NA,0.09868896484375,0.00581787109375,0.28109375,NA,NA,0.145224609375,NA,NA,NA,NA,NA,0.00374267578125
"51.47249,-0.07714_262",0.304365234375,0.04008056640625,0.1764306640625,0.01751220703125,NA,NA,NA,NA,NA,0.0052099609375,0.2972265625,NA,NA,0.06307373046875,NA,NA,NA,NA,NA,0.09610107421875
"51.47190,-0.07614_249",0.26716796875,NA,0.2854736328125,0.00156494140625,0.00778564453125,NA,NA,NA,NA,NA,0.26775634765625,NA,NA,0.12718505859375,NA,NA,NA,NA,NA,0.04306640625
"51.47190,-0.07614_159",0.3256982421875,0.0278955078125,0.1608154296875,NA,0.0385986328125,NA,NA,0.00165771484375,NA,NA,0.31747802734375,NA,NA,0.05186279296875,NA,NA,NA,NA,NA,0.07599365234375
"51.47190,-0.07614_69",0.3263330078125,NA,0.1555810546875,NA,0.037861328125,NA,NA,NA,0.171494140625,NA,0.25038818359375,NA,NA,NA,NA,NA,NA,0.02665771484375,NA,0.0316845703125
"51.47190,-0.07614_339",0.302431640625,0.03685546875,0.21025634765625,0.0006201171875,0.0291650390625,0.01119384765625,NA,NA,NA,NA,0.30900146484375,NA,NA,0.05186279296875,NA,NA,NA,NA,NA,0.04861328125
"51.47172,-0.07607_249",0.2566455078125,0.00631591796875,0.25056396484375,0.00121826171875,0.03692626953125,NA,NA,NA,NA,NA,0.28390625,NA,NA,0.15591796875,NA,NA,NA,NA,NA,0.008505859375
"51.47172,-0.07607_159",0.3025927734375,NA,0.1783642578125,0.0045703125,0.0179638671875,NA,NA,NA,NA,NA,0.33268798828125,NA,NA,0.10231689453125,NA,NA,NA,NA,NA,0.06150390625
"51.47172,-0.07607_69",0.2421875,0.00447021484375,0.1575732421875,0.0264111328125,NA,0.01344482421875,NA,NA,NA,NA,0.330263671875,NA,NA,0.1485009765625,NA,NA,NA,NA,NA,0.0771484375
"51.47172,-0.07607_339",0.253408203125,NA,0.17623779296875,0.00345703125,0.0051953125,0.0122607421875,NA,NA,NA,NA,0.31073974609375,NA,NA,0.17175048828125,NA,NA,NA,NA,NA,0.06695068359375
"51.47253,-0.07687_352",0.2271875,0.044599609375,0.103876953125,0.017255859375,NA,NA,NA,NA,NA,0.0154345703125,0.227666015625,NA,NA,0.14695556640625,NA,NA,NA,0.0022509765625,NA,0.21477294921875
"51.47253,-0.07687_82",0.27512451171875,0.029375,0.1176953125,0.0025439453125,NA,NA,NA,NA,0.1694873046875,NA,0.26256103515625,NA,NA,0.1386962890625,NA,NA,NA,NA,NA,0.0045166015625
"51.47253,-0.07687_172",0.262216796875,0.0331884765625,0.17779296875,0.003056640625,NA,NA,NA,NA,NA,0.00290283203125,0.31240478515625,NA,NA,0.09695556640625,NA,NA,NA,NA,NA,0.11148193359375
"51.47253,-0.07687_262",0.294443359375,0.04174560546875,0.16580322265625,0.0158642578125,0.00779296875,NA,NA,NA,NA,NA,0.30876220703125,NA,NA,0.06886962890625,NA,NA,NA,NA,NA,0.09671875
"51.47252,-0.07629_204",0.3624609375,0.0303125,0.2494140625,0.0012109375,NA,NA,NA,0.00042236328125,0.0099658203125,NA,0.31883544921875,NA,NA,0.02229248046875,NA,NA,NA,NA,NA,0.00508544921875
"51.47252,-0.07629_114",0.330166015625,0.07293212890625,0.20770263671875,0.0061572265625,NA,0.01204345703125,NA,NA,NA,NA,0.30735107421875,NA,NA,0.0357275390625,NA,NA,NA,NA,NA,0.027919921875
"51.47252,-0.07629_24",0.337470703125,0.072666015625,0.18483642578125,0.00086669921875,0.01290771484375,0.0064697265625,NA,NA,0.08182373046875,NA,0.27103759765625,NA,NA,0.02640869140625,NA,NA,NA,NA,NA,0.0055126953125
"51.47252,-0.07629_294",0.3423193359375,0.06595703125,0.24019775390625,0.0016064453125,0.00634765625,NA,NA,NA,0.09719970703125,NA,0.24216796875,NA,NA,NA,NA,NA,NA,NA,NA,0.0042041015625
