,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.57064,-0.27261_40",0.2518017578125,0.0776904296875,NA,NA,NA,NA,NA,NA,0.4356201171875,0.1224853515625,0.06482421875,NA,NA,0.0214013671875,NA,NA,NA,NA,NA,0.0261767578125
"51.57064,-0.27261_310",0.30189208984375,NA,0.08858154296875,0.001748046875,NA,NA,NA,NA,0.30418212890625,0.15544677734375,0.1302001953125,NA,NA,0.01013916015625,NA,NA,NA,NA,NA,0.00781005859375
"51.57064,-0.27261_130",0.30548095703125,NA,NA,NA,NA,NA,NA,NA,0.497041015625,0.136298828125,0.042314453125,NA,NA,0.00132080078125,NA,NA,NA,NA,NA,0.0175439453125
"51.57064,-0.27261_220",0.2777734375,NA,0.09505126953125,NA,NA,NA,NA,NA,0.369716796875,0.18834228515625,0.06723876953125,NA,NA,NA,NA,NA,NA,NA,NA,0.00187744140625
"51.57082,-0.27277_40",0.33670166015625,0.03849609375,0.0697216796875,NA,0.00651123046875,NA,NA,NA,0.29390625,0.0647119140625,0.16563232421875,NA,NA,0.01941162109375,NA,NA,NA,NA,NA,0.0049072265625
"51.57082,-0.27277_310",0.24556396484375,NA,0.14203857421875,NA,NA,NA,NA,NA,0.1246728515625,0.20841064453125,0.26234375,NA,NA,0.00576904296875,NA,NA,NA,NA,NA,0.011201171875
"51.57082,-0.27277_220",0.0286865234375,NA,0.08625244140625,NA,NA,NA,NA,NA,0.28873291015625,0.44059814453125,0.15333740234375,NA,NA,NA,NA,NA,NA,NA,NA,0.002392578125
"51.57082,-0.27277_130",0.266025390625,0.0151220703125,0.02323974609375,NA,NA,NA,NA,NA,0.44154541015625,0.158544921875,0.0735546875,NA,NA,0.0204833984375,NA,NA,NA,NA,NA,0.001484375
"51.56488,-0.27306_31",0.1493603515625,0.173662109375,0.13864013671875,0.0001708984375,0.105390625,0.01067138671875,NA,NA,NA,0.0289013671875,0.3498046875,NA,NA,0.006376953125,NA,NA,NA,NA,NA,0.037021484375
"51.56488,-0.27306_301",0.29959228515625,0.01442626953125,0.15406982421875,NA,0.1305224609375,0.0066748046875,NA,NA,NA,0.01440185546875,0.35302490234375,NA,NA,0.014765625,NA,NA,NA,NA,NA,0.01252197265625
"51.56488,-0.27306_121",0.3810546875,NA,0.08013916015625,0.0011181640625,0.01075439453125,0.00632080078125,NA,NA,NA,0.02810302734375,0.41915283203125,NA,NA,0.00544189453125,NA,NA,NA,NA,0.0010400390625,0.066875
"51.56488,-0.27306_211",0.42362548828125,NA,0.0976025390625,NA,NA,NA,NA,NA,NA,0.002158203125,0.42021728515625,NA,NA,0.02634521484375,NA,NA,NA,0.0029345703125,NA,0.02711669921875
"51.57143,-0.27810_327",0.3114208984375,NA,NA,0.00597900390625,0.0590087890625,NA,NA,NA,0.39843017578125,0.06255126953125,0.112080078125,NA,NA,NA,NA,NA,NA,NA,NA,0.05052978515625
"51.57143,-0.27810_237",NA,0.1698095703125,0.08066650390625,NA,0.05734375,NA,NA,NA,0.2420703125,0.1371044921875,0.21023681640625,NA,NA,0.01701904296875,NA,NA,NA,NA,NA,0.08574951171875
"51.57143,-0.27810_147",0.3186474609375,0.0118017578125,0.0559912109375,NA,NA,NA,NA,0.001533203125,NA,0.10046630859375,0.31806396484375,NA,NA,0.0074560546875,NA,NA,NA,NA,NA,0.1860400390625
"51.57143,-0.27810_57",0.294599609375,0.0251171875,NA,NA,NA,NA,NA,0.0015087890625,0.31306396484375,0.1146875,0.25098876953125,NA,NA,NA,NA,NA,NA,NA,NA,3.41796875e-05
"51.57036,-0.27704_147",0.35524658203125,0.0180810546875,0.13267578125,0.01051025390625,NA,NA,NA,NA,NA,0.06052734375,0.3910595703125,NA,NA,0.01114013671875,NA,NA,NA,NA,NA,0.02075927734375
"51.57036,-0.27704_57",0.25014892578125,0.0226513671875,0.0851025390625,0.0087939453125,NA,NA,NA,NA,NA,0.1123974609375,0.32464111328125,NA,NA,0.0160205078125,NA,NA,NA,NA,NA,0.180244140625
