,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.50973,-0.28661_258",0.2702490234375,0.05449462890625,0.2066162109375,NA,NA,NA,NA,NA,NA,NA,0.26894287109375,0.001787109375,0.002021484375,0.1077783203125,NA,NA,NA,NA,NA,0.0881103515625
"51.50973,-0.28661_168",0.22726806640625,0.0285009765625,0.2336767578125,NA,NA,NA,NA,NA,0.0612255859375,NA,0.2780859375,NA,NA,0.15935791015625,NA,NA,NA,NA,NA,0.011884765625
"51.50973,-0.28661_78",0.22443603515625,0.06043701171875,0.23532470703125,0.00278564453125,NA,0.01239501953125,NA,NA,NA,0.00115966796875,0.153876953125,0.0035791015625,NA,0.1335498046875,NA,0.00787353515625,NA,NA,NA,0.16458251953125
"51.50903,-0.28646_78",0.1341552734375,0.02191162109375,0.11444580078125,NA,NA,NA,NA,NA,0.3085302734375,0.00856201171875,0.1673291015625,NA,NA,0.23475341796875,NA,NA,NA,NA,NA,0.0103125
"51.50955,-0.28659_168",0.26654052734375,0.01336669921875,NA,0.01341552734375,0.02104736328125,NA,NA,NA,0.1701708984375,NA,0.308544921875,NA,NA,0.12298583984375,NA,NA,NA,NA,NA,0.08392822265625
"51.50973,-0.28661_348",0.38110107421875,0.05544189453125,0.12866943359375,NA,0.01164794921875,NA,NA,NA,0.14085693359375,0.0004150390625,0.24590576171875,0.00306640625,NA,0.01434814453125,NA,0.0070947265625,NA,NA,NA,0.01145263671875
"51.50903,-0.28646_258",0.21971435546875,0.05764404296875,0.151044921875,0.03468017578125,NA,0.00534423828125,NA,NA,NA,NA,0.31970458984375,0.0049609375,NA,0.1048828125,NA,NA,NA,NA,NA,0.10202392578125
"51.51004,-0.28706_287",0.4150390625,0.01636962890625,0.1328271484375,NA,NA,NA,NA,NA,0.216806640625,NA,0.18834228515625,NA,NA,0.0231640625,NA,NA,NA,NA,NA,0.007451171875
"51.51111,-0.28163_255",0.22774169921875,0.16632568359375,0.05862060546875,0.0219580078125,NA,0.0087890625,NA,0.00271484375,0.31733154296875,NA,0.1733447265625,NA,NA,0.01927490234375,NA,NA,NA,NA,0.00068115234375,0.0032177734375
"51.51111,-0.28163_165",0.31849609375,0.10068603515625,0.07314453125,0.00971923828125,NA,0.02150146484375,NA,NA,NA,NA,0.35924072265625,NA,NA,0.0301806640625,NA,NA,NA,NA,NA,0.08703125
"51.51004,-0.28706_17",0.39014404296875,0.016953125,0.200986328125,NA,NA,NA,NA,NA,0.02128662109375,NA,0.2967236328125,NA,NA,0.0690234375,NA,NA,NA,NA,NA,0.0048828125
"51.51004,-0.28706_107",0.37808349609375,NA,0.088642578125,NA,NA,0.01025634765625,NA,NA,0.18711181640625,NA,0.241416015625,NA,NA,0.0539111328125,NA,NA,NA,NA,0.01226318359375,0.0283154296875
"51.51111,-0.28163_345",0.30964111328125,0.1044189453125,0.06544921875,0.0153857421875,0.01439697265625,NA,NA,NA,0.31534912109375,NA,0.1650244140625,NA,NA,0.00598388671875,NA,NA,NA,NA,NA,0.0043505859375
"51.51161,-0.28175_255",0.24850341796875,0.1443896484375,0.10814697265625,0.01604248046875,NA,0.0103369140625,NA,NA,NA,NA,0.3595361328125,NA,NA,0.00797119140625,NA,NA,NA,NA,NA,0.1050732421875
"51.51041,-0.28546_17",0.2635009765625,0.04599365234375,0.15228515625,NA,0.01899658203125,NA,NA,NA,0.092275390625,NA,0.31794189453125,NA,NA,0.09894775390625,NA,NA,0.002001953125,NA,NA,0.008056640625
