,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.45323,-0.43059_257",0.41357421875,NA,0.05058349609375,0.00525146484375,0.01576171875,NA,NA,NA,NA,NA,0.40322265625,NA,NA,0.00436279296875,0.012265625,NA,NA,NA,NA,0.09497802734375
"51.45323,-0.43059_167",0.41749267578125,NA,NA,NA,NA,NA,NA,NA,0.103349609375,0.02210693359375,0.37558837890625,NA,NA,0.008369140625,NA,NA,NA,NA,NA,0.07309326171875
"51.45323,-0.43059_77",0.436669921875,NA,0.05170654296875,0.00625,NA,NA,NA,NA,NA,0.02012939453125,0.39163330078125,NA,NA,0.0074658203125,NA,NA,NA,NA,NA,0.08614501953125
"51.45323,-0.43059_347",0.39207275390625,NA,NA,0.01225830078125,NA,0.00540771484375,NA,NA,0.09019775390625,0.0073046875,0.362861328125,NA,NA,NA,0.01503173828125,NA,NA,NA,NA,0.11486572265625
"51.45325,-0.43057_76",0.39400146484375,0.054375,NA,0.011201171875,0.0085107421875,NA,NA,NA,0.1063330078125,0.00843505859375,0.34347412109375,0.00063720703125,NA,NA,NA,NA,NA,NA,NA,0.0730322265625
"51.45325,-0.43057_166",0.39995849609375,0.0223095703125,NA,0.00216064453125,0.00649169921875,NA,NA,NA,0.0618505859375,0.0131201171875,0.42806884765625,0.0010693359375,NA,0.02287353515625,NA,NA,NA,NA,NA,0.04209716796875
"51.45325,-0.43057_256",0.3956640625,NA,NA,0.00423828125,0.0178125,NA,NA,NA,0.1186181640625,0.00078125,0.34275390625,NA,NA,0.00584716796875,0.0020068359375,NA,NA,NA,NA,0.11227783203125
"51.45325,-0.43057_346",NA,0.2778662109375,0.10590087890625,0.0082666015625,NA,NA,NA,0.00481689453125,0.2705322265625,0.006513671875,0.1656201171875,NA,NA,NA,NA,NA,NA,NA,NA,0.1604833984375
"51.45294,-0.43137_348",0.41495361328125,0.0371923828125,0.12702880859375,NA,NA,NA,NA,NA,NA,0.0016455078125,0.395908203125,NA,NA,0.01316162109375,NA,NA,NA,NA,NA,0.01010986328125
"51.45294,-0.43137_258",0.44530029296875,NA,0.0930712890625,NA,NA,NA,NA,0.00545654296875,NA,NA,0.40818359375,NA,NA,0.01270751953125,NA,NA,NA,NA,NA,0.03528076171875
"51.45294,-0.43137_168",0.2435693359375,NA,0.107529296875,NA,0.04445068359375,0.0141796875,NA,NA,NA,NA,0.37702880859375,NA,NA,NA,NA,NA,NA,NA,NA,0.2132421875
"51.45294,-0.43137_78",0.2663671875,0.15345947265625,0.12368408203125,0.02076416015625,0.04046142578125,NA,NA,NA,NA,0.00363037109375,0.37820556640625,NA,NA,NA,NA,NA,NA,NA,NA,0.013427734375
"51.45378,-0.42832_347",0.39371826171875,0.03019287109375,NA,NA,NA,NA,NA,NA,0.27244384765625,0.01279052734375,NA,NA,NA,0.0039453125,NA,0.06991943359375,NA,NA,NA,0.21698974609375
"51.45378,-0.42832_257",0.43306640625,0.02212158203125,0.048857421875,0.00294677734375,NA,NA,NA,NA,0.131396484375,0.0056787109375,0.33719482421875,NA,NA,0.00343017578125,NA,NA,NA,NA,NA,0.0153076171875
"51.45378,-0.42832_167",0.36592529296875,0.077548828125,0.10951904296875,NA,NA,NA,NA,NA,NA,NA,0.4104443359375,NA,NA,0.00283447265625,NA,NA,NA,0.00279052734375,NA,0.0309375
"51.45378,-0.42832_77",0.39067138671875,0.03210205078125,0.07109130859375,0.0013818359375,NA,NA,NA,NA,0.08944091796875,NA,0.32637939453125,NA,NA,NA,NA,0.07860595703125,NA,NA,0.0010107421875,0.00931640625
"51.45389,-0.43288_75",0.3390185546875,0.00591552734375,0.1780908203125,NA,0.02171875,NA,NA,NA,NA,NA,0.33488037109375,NA,NA,0.10209716796875,NA,NA,NA,NA,NA,0.01827880859375
"51.45389,-0.43288_165",0.302294921875,0.039228515625,0.17632080078125,NA,0.02826416015625,NA,NA,NA,NA,0.00929931640625,0.30484619140625,NA,NA,0.07716064453125,NA,NA,NA,NA,NA,0.06258544921875
