,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.55295,-0.22037_274",0.31416748046875,0.03020263671875,0.0682470703125,0.0188037109375,NA,NA,NA,NA,0.2169140625,NA,0.265732421875,NA,NA,0.07453369140625,NA,NA,NA,NA,NA,0.01139892578125
"51.55295,-0.22037_4",0.29020751953125,NA,0.08298583984375,0.027958984375,NA,NA,NA,NA,0.18975830078125,NA,0.28421142578125,NA,NA,0.11529541015625,NA,NA,NA,NA,NA,0.00958251953125
"51.55295,-0.22037_94",0.32631103515625,0.03359130859375,0.04232177734375,0.02230224609375,NA,NA,NA,NA,0.26580078125,NA,NA,NA,NA,0.06097412109375,NA,NA,NA,NA,NA,0.24869873046875
"51.55295,-0.22037_184",0.3206787109375,0.07983154296875,0.0679052734375,0.0271435546875,0.010927734375,NA,NA,NA,0.39369140625,NA,0.09005859375,NA,NA,NA,NA,NA,NA,NA,NA,0.00976318359375
"51.55295,-0.22008_184",0.32938232421875,0.07345703125,0.143154296875,0.02198486328125,0.005068359375,NA,NA,0.00217529296875,NA,NA,0.363203125,0.0045166015625,NA,0.0047802734375,NA,NA,NA,NA,NA,0.05227783203125
"51.55295,-0.22008_94",0.35222900390625,0.06299560546875,0.0991259765625,0.01121337890625,NA,NA,NA,NA,0.12007568359375,4.8828125e-06,0.3413525390625,NA,NA,0.00735595703125,NA,NA,NA,NA,NA,0.00564697265625
"51.55295,-0.22008_4",0.3054052734375,0.02509765625,0.0678125,0.016494140625,NA,NA,NA,NA,0.19511962890625,NA,0.309306640625,NA,NA,0.06780029296875,NA,NA,NA,NA,NA,0.0129638671875
"51.55295,-0.22008_274",0.31389404296875,0.03465576171875,0.0863427734375,0.03544921875,NA,NA,NA,NA,0.10801025390625,NA,0.3572607421875,NA,NA,0.05837158203125,NA,NA,NA,NA,NA,0.006015625
"51.55295,-0.21979_274",0.34330322265625,0.0652685546875,0.1159228515625,0.0130126953125,NA,NA,NA,NA,0.12539306640625,0.00197509765625,0.3119287109375,NA,NA,0.0117431640625,NA,NA,NA,NA,NA,0.01145263671875
"51.55295,-0.21979_94",0.3008544921875,0.03321533203125,0.0875830078125,0.01614013671875,0.0113427734375,NA,NA,NA,NA,0.0159912109375,0.31086181640625,NA,NA,0.08041015625,NA,NA,NA,NA,NA,0.14360107421875
"51.55295,-0.21979_4",0.2645068359375,0.05906005859375,0.1343994140625,0.03959228515625,NA,NA,NA,NA,0.13689208984375,NA,0.289716796875,NA,NA,0.07212158203125,NA,NA,NA,NA,NA,0.0037109375
"51.55295,-0.21979_184",0.34489013671875,0.0732373046875,0.1266259765625,0.00719970703125,NA,NA,NA,NA,NA,0.00703857421875,0.30369140625,NA,NA,0.00744873046875,NA,NA,NA,NA,NA,0.1298681640625
"51.55293,-0.21951_184",0.3367919921875,0.06689208984375,0.08822265625,0.0211767578125,NA,NA,NA,NA,0.25563720703125,NA,0.22191650390625,NA,NA,0.00357421875,NA,NA,NA,NA,NA,0.00578857421875
"51.55293,-0.21951_94",0.31290283203125,0.035615234375,0.147353515625,0.0107861328125,NA,NA,NA,NA,NA,0.00075927734375,0.34728515625,NA,NA,0.067138671875,NA,NA,NA,NA,0.0006591796875,0.0775
"51.55293,-0.21951_4",0.25286865234375,0.0264453125,0.19441162109375,0.013359375,NA,NA,NA,NA,NA,NA,0.308857421875,NA,NA,0.11910400390625,NA,NA,NA,NA,0.00130615234375,0.0836474609375
"51.55293,-0.21951_274",0.3333740234375,0.03970458984375,0.0720263671875,0.03363525390625,NA,NA,NA,NA,NA,0.0014599609375,0.2544775390625,NA,NA,0.031474609375,NA,NA,NA,NA,NA,0.23384765625
"51.55295,-0.22065_184",0.35608154296875,0.02582275390625,0.09864501953125,0.0353662109375,0.006484375,NA,NA,0.0034033203125,NA,0.00489990234375,0.17877685546875,NA,NA,0.01239990234375,NA,NA,NA,NA,NA,0.2781201171875
"51.55295,-0.22065_274",0.3056298828125,0.0358544921875,0.1244287109375,0.01508056640625,NA,NA,NA,NA,NA,0.00193603515625,0.32074951171875,NA,NA,0.07017333984375,NA,NA,NA,NA,NA,0.1261474609375
"51.55295,-0.22065_4",0.31291015625,0.036298828125,0.14618896484375,0.00526611328125,NA,NA,NA,NA,NA,0.001181640625,0.28804443359375,NA,NA,0.0576708984375,NA,NA,NA,NA,NA,0.15243896484375
"51.55295,-0.22065_94",0.36131591796875,0.0498291015625,0.08788330078125,0.02826171875,0.0119873046875,NA,NA,NA,0.17541015625,NA,0.2729541015625,NA,NA,0.0071875,NA,NA,NA,NA,NA,0.0051708984375
"51.55295,-0.22094_274",0.32925537109375,0.031962890625,0.15292724609375,0.01487548828125,0.02509765625,NA,NA,0.0017333984375,NA,NA,0.32408203125,0.0010498046875,NA,0.0302490234375,NA,NA,NA,NA,NA,0.08876708984375
