,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.59957,-0.18722_325",0.19135009765625,0.02119384765625,0.07946044921875,NA,0.0677099609375,NA,NA,NA,NA,NA,0.389755859375,NA,NA,0.1846826171875,NA,NA,NA,NA,NA,0.06584716796875
"51.59957,-0.18722_235",0.29318603515625,0.04272216796875,0.0862060546875,0.0092236328125,0.03490478515625,NA,NA,NA,NA,NA,0.27906494140625,NA,NA,0.07348876953125,NA,NA,NA,NA,NA,0.18120361328125
"51.60234,-0.18534_154",0.34389892578125,0.058193359375,0.0390283203125,NA,0.04201904296875,NA,NA,NA,0.11052001953125,NA,0.4041357421875,NA,NA,NA,NA,NA,NA,NA,NA,0.00220458984375
"51.60234,-0.18534_244",0.29650146484375,0.09770751953125,0.07497314453125,NA,0.0830908203125,NA,NA,0.00215576171875,NA,NA,0.40052001953125,NA,NA,0.0022119140625,NA,NA,NA,NA,NA,0.04283935546875
"51.60234,-0.18534_64",0.36466552734375,0.03371337890625,NA,NA,0.00367431640625,NA,NA,0.0014697265625,0.1937841796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40269287109375
"51.59957,-0.18722_145",0.20642578125,0.04462890625,0.0741943359375,0.017451171875,NA,NA,NA,NA,0.2919921875,NA,NA,NA,NA,0.14979248046875,NA,NA,NA,NA,NA,0.21551513671875
"51.60226,-0.18790_119",0.24148193359375,0.02107666015625,0.13345458984375,0.02352783203125,NA,NA,NA,NA,NA,0.0089404296875,0.34561767578125,NA,NA,0.13584716796875,NA,NA,NA,NA,NA,0.0900537109375
"51.60239,-0.18812_29",0.2545703125,0.0929150390625,0.2012548828125,0.01482421875,NA,NA,NA,NA,NA,NA,0.32765380859375,NA,NA,0.06524658203125,NA,NA,NA,NA,NA,0.04353515625
"51.60239,-0.18812_299",0.25068115234375,0.0050048828125,0.1753955078125,0.0101416015625,NA,NA,NA,NA,NA,NA,0.33795654296875,NA,NA,0.15455078125,NA,NA,NA,NA,NA,0.06626953125
"51.60239,-0.18812_209",0.1491455078125,0.0194287109375,0.16513427734375,0.0185693359375,NA,NA,NA,NA,NA,NA,0.3416796875,NA,NA,0.2313330078125,NA,NA,NA,NA,NA,0.07470947265625
"51.60226,-0.18790_209",0.15744384765625,0.02302978515625,0.1080322265625,0.0240966796875,0.00668701171875,NA,NA,NA,NA,NA,0.3365380859375,NA,NA,0.2138818359375,NA,NA,NA,NA,NA,0.13029052734375
