,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.37514,-0.10395_213",0.17384765625,0.17191162109375,0.33803466796875,NA,0.0213916015625,NA,NA,NA,NA,NA,0.2843359375,NA,NA,NA,NA,NA,NA,0.0042578125,NA,0.006220703125
"51.37514,-0.10395_123",0.3759228515625,0.0241015625,0.25242431640625,NA,NA,NA,NA,0.0010986328125,0.02199951171875,0.00233642578125,0.31421875,NA,NA,0.002353515625,NA,NA,NA,NA,NA,0.00554443359375
"51.37514,-0.10395_33",0.37654052734375,0.0224853515625,0.2223974609375,0.00132080078125,NA,NA,NA,0.0015576171875,0.040595703125,NA,0.3144482421875,NA,NA,0.015615234375,NA,NA,NA,NA,NA,0.0050390625
"51.37514,-0.10395_303",0.32861083984375,NA,0.2540625,0.0011669921875,0.01532958984375,NA,NA,NA,0.03377685546875,NA,0.315400390625,NA,NA,0.00547607421875,NA,NA,NA,NA,NA,0.0461767578125
"51.37499,-0.10377_213",0.19967041015625,0.15476806640625,0.33837646484375,0.0001416015625,0.03270263671875,NA,NA,NA,NA,NA,0.26835693359375,NA,NA,NA,NA,NA,NA,NA,NA,0.00598388671875
"51.37499,-0.10377_123",0.24091552734375,0.050927734375,0.260556640625,0.0007763671875,NA,NA,NA,NA,0.04409912109375,NA,0.28560302734375,NA,NA,0.10718994140625,NA,NA,NA,NA,NA,0.009931640625
"51.37499,-0.10377_33",0.18857666015625,0.00968505859375,0.25868408203125,NA,NA,NA,NA,NA,0.07271484375,NA,0.26477783203125,NA,NA,0.20226318359375,NA,NA,NA,NA,NA,0.00329833984375
"51.37499,-0.10377_303",0.31391357421875,NA,0.28170654296875,NA,0.0358740234375,NA,NA,NA,0.00548095703125,NA,0.29264404296875,NA,NA,0.0631298828125,NA,NA,NA,NA,NA,0.0072509765625
"51.37535,-0.11632_218",0.4440380859375,NA,0.06936767578125,0.0016015625,NA,NA,NA,NA,NA,NA,0.42193115234375,0.00320556640625,NA,0.016669921875,NA,NA,NA,NA,NA,0.04318603515625
"51.37535,-0.11632_308",0.39075439453125,NA,0.02486083984375,NA,0.02183349609375,NA,NA,NA,0.3410498046875,0.02387451171875,NA,NA,NA,0.00849365234375,NA,NA,NA,NA,NA,0.18913330078125
"51.37535,-0.11632_38",0.1717822265625,NA,NA,NA,0.0232275390625,0.005830078125,NA,NA,0.263994140625,0.236376953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2987890625
"51.37535,-0.11632_128",0.295732421875,0.01589111328125,0.04951904296875,0.00383056640625,0.0086572265625,NA,NA,0.0023681640625,0.17590576171875,0.11261474609375,0.33271240234375,NA,NA,NA,NA,NA,NA,NA,NA,0.0027685546875
"51.37399,-0.11547_324",0.19809326171875,0.02361572265625,0.40094482421875,NA,NA,NA,NA,NA,0.09759521484375,NA,0.05505126953125,0.0009228515625,NA,0.0613720703125,0.1563330078125,NA,NA,NA,NA,0.00607177734375
"51.37399,-0.11547_144",0.4038671875,NA,0.27978515625,0.06010498046875,0.034794921875,NA,NA,0.004140625,0.09342529296875,NA,0.123427734375,NA,NA,NA,NA,NA,NA,NA,NA,0.0004541015625
"51.37399,-0.11547_54",0.3566015625,0.0144775390625,0.25425537109375,0.0004248046875,0.051328125,NA,NA,NA,0.1049609375,NA,0.16076904296875,0.000673828125,NA,0.051513671875,NA,NA,NA,NA,NA,0.0049951171875
"51.37399,-0.11547_234",0.36695068359375,0.0127001953125,0.2747802734375,0.03876953125,NA,NA,NA,NA,0.08286376953125,NA,0.15767578125,NA,NA,0.05626220703125,NA,NA,NA,NA,NA,0.00999755859375
"51.37389,-0.11570_144",0.27934326171875,0.10965576171875,0.3597314453125,NA,NA,NA,NA,0.0068701171875,0.0204296875,NA,0.1412890625,NA,NA,0.03983154296875,NA,NA,NA,NA,NA,0.04284912109375
"51.37389,-0.11570_54",0.37015869140625,0.03638916015625,0.26793212890625,0.00830322265625,0.01003173828125,NA,NA,NA,0.06293212890625,NA,0.20806884765625,NA,NA,0.03005859375,NA,NA,NA,NA,NA,0.00612548828125
"51.37389,-0.11570_324",0.37392578125,NA,0.4125146484375,NA,NA,NA,NA,0.0015869140625,0.0151416015625,0.00055908203125,0.12910400390625,NA,NA,0.00546142578125,NA,NA,NA,NA,NA,0.06170654296875
"51.37389,-0.11570_234",0.2950830078125,0.13991943359375,0.32567138671875,0.00127197265625,NA,NA,NA,NA,0.019111328125,NA,0.1990185546875,NA,NA,0.006416015625,NA,NA,NA,NA,NA,0.01350830078125
"51.37506,-0.11597_310",0.251943359375,0.04437255859375,0.37612548828125,NA,NA,NA,NA,0.0012548828125,0.10444091796875,NA,0.219208984375,NA,NA,0.0002685546875,NA,NA,NA,NA,NA,0.00238525390625
"51.37506,-0.11597_40",0.3113427734375,0.0258837890625,NA,NA,0.00815185546875,NA,NA,NA,0.4332666015625,0.00532958984375,0.20422119140625,NA,NA,NA,NA,NA,NA,NA,NA,0.01180419921875
"51.37506,-0.11597_130",0.315498046875,NA,0.25978759765625,NA,NA,NA,NA,NA,0.2714013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15331298828125
"51.37506,-0.11597_220",0.125263671875,0.12127197265625,0.75137451171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00208984375
"51.37249,-0.11542_97",0.3355615234375,NA,0.1397802734375,NA,0.04043701171875,0.0160888671875,NA,NA,0.155419921875,NA,0.26109375,NA,NA,0.02323486328125,NA,NA,NA,NA,NA,0.0283837890625
"51.37249,-0.11542_187",0.26057861328125,NA,NA,0.001826171875,NA,0.00964599609375,NA,NA,0.52442626953125,NA,0.12046875,NA,NA,0.04982421875,NA,NA,NA,NA,NA,0.03322998046875
"51.37249,-0.11542_277",0.32556396484375,NA,0.2745849609375,NA,0.012802734375,NA,NA,NA,NA,0.020400390625,0.1558935546875,NA,NA,0.02453857421875,NA,NA,NA,NA,NA,0.1862158203125
"51.37249,-0.11542_7",0.10252197265625,0.233798828125,0.4797998046875,NA,0.0638818359375,NA,NA,0.00114013671875,0.00880126953125,NA,0.10526123046875,NA,NA,NA,NA,NA,NA,NA,NA,0.004794921875
"51.37252,-0.11518_187",0.39396728515625,NA,0.03956298828125,NA,NA,NA,NA,NA,0.17249755859375,NA,0.35660400390625,NA,NA,0.02736083984375,NA,NA,NA,NA,NA,0.01000732421875
