,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.52985,-0.14162_168",0.31784912109375,0.00681884765625,0.304033203125,NA,NA,NA,NA,NA,0.1201318359375,0.0178662109375,0.12231201171875,NA,NA,0.10384033203125,NA,NA,NA,NA,NA,0.0071484375
"51.53023,-0.14165_168",0.30325439453125,0.0199169921875,0.2592578125,NA,0.03248779296875,NA,NA,NA,0.04929931640625,NA,0.23987060546875,NA,NA,0.08921142578125,NA,NA,NA,NA,NA,0.00670166015625
"51.52868,-0.14261_358",0.3336767578125,0.01600341796875,0.13730224609375,0.00760009765625,0.0454345703125,NA,NA,NA,0.23152587890625,NA,0.15639404296875,NA,NA,0.06825927734375,NA,NA,NA,NA,NA,0.0038037109375
"51.52964,-0.14184_0",0.2650390625,0.1027587890625,0.38950927734375,NA,NA,NA,NA,NA,0.0588134765625,NA,0.13187255859375,NA,NA,0.04662841796875,NA,NA,NA,NA,NA,0.00537841796875
"51.52903,-0.14271_0",0.34106201171875,NA,0.00971923828125,NA,0.0509765625,0.00869140625,NA,NA,0.3220263671875,NA,NA,NA,NA,0.01733642578125,NA,NA,NA,NA,0.00127685546875,0.2489111328125
"51.52941,-0.14101_180",0.26189453125,0.1580615234375,0.3888427734375,NA,NA,0.00616943359375,NA,NA,0.09477783203125,NA,0.08108642578125,0.00216064453125,NA,NA,NA,NA,NA,NA,NA,0.0070068359375
"51.52941,-0.14101_270",0.35677490234375,NA,0.3037841796875,NA,NA,NA,NA,NA,0.1850927734375,NA,0.0614013671875,NA,NA,0.0648876953125,NA,NA,NA,NA,NA,0.02805908203125
"51.52941,-0.14131_0",0.332763671875,0.05952880859375,0.3038623046875,NA,NA,NA,NA,NA,0.29318359375,NA,NA,NA,NA,0.0062890625,NA,NA,NA,NA,NA,0.00437255859375
"51.52941,-0.14101_90",0.37194091796875,0.0062841796875,0.29611572265625,NA,NA,NA,NA,NA,0.0121044921875,NA,0.24361083984375,0.00107421875,NA,0.04583740234375,NA,NA,NA,NA,NA,0.0230322265625
"51.52853,-0.14048_88",0.32593994140625,0.0338671875,NA,0.04432373046875,NA,NA,NA,NA,0.317958984375,NA,0.0954150390625,0.00382080078125,NA,0.05994140625,NA,NA,NA,NA,NA,0.11873291015625
"51.52853,-0.14048_178",0.19525634765625,0.1696923828125,0.27717529296875,0.0843017578125,0.06091796875,NA,NA,0.00606689453125,0.1830859375,NA,0.0034716796875,0.00233154296875,NA,0.01630615234375,NA,NA,NA,NA,NA,0.00139404296875
"51.52853,-0.14048_268",0.2982861328125,0.1261474609375,0.21382568359375,NA,0.00887451171875,NA,NA,0.011923828125,0.2559814453125,0.01021240234375,0.06048095703125,0.00075439453125,NA,0.00267822265625,NA,NA,NA,NA,0.00123046875,0.0096044921875
"51.52891,-0.14381_237",0.21289306640625,0.1175146484375,0.2975537109375,0.015615234375,0.059599609375,NA,NA,0.00127197265625,0.23275146484375,NA,0.059736328125,NA,NA,NA,NA,NA,NA,NA,NA,0.00306396484375
"51.52853,-0.14048_358",0.36974853515625,0.02987060546875,0.0889453125,NA,NA,NA,NA,NA,0.44282958984375,0.0210009765625,NA,NA,NA,0.03611328125,NA,NA,NA,NA,0.00115478515625,0.0103369140625
"51.52891,-0.14381_147",0.21909423828125,0.13183837890625,0.12162353515625,0.00519775390625,0.01361328125,NA,NA,0.00143310546875,0.3400927734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16710693359375
"51.53004,-0.14163_348",0.363876953125,0.03931884765625,0.27123779296875,NA,0.0146728515625,NA,NA,0.001005859375,0.03763427734375,NA,0.24685791015625,NA,NA,0.01044677734375,NA,NA,NA,NA,NA,0.01494873046875
"51.53004,-0.14163_168",0.34851318359375,0.03792724609375,0.4039501953125,NA,NA,NA,NA,0.00136474609375,0.0708154296875,NA,0.1117236328125,NA,NA,0.02305419921875,NA,NA,NA,NA,NA,0.0026513671875
"51.53004,-0.14163_258",0.3488427734375,0.03383056640625,0.56452392578125,NA,NA,NA,NA,NA,0.00914794921875,NA,0.00752197265625,NA,NA,0.02788818359375,NA,NA,NA,0.00148193359375,NA,0.0067626953125
"51.52962,-0.14258_0",0.37002197265625,0.03818603515625,0.142470703125,0.00552978515625,0.010830078125,NA,NA,0.0032958984375,0.15369140625,NA,0.24982666015625,NA,NA,0.0251220703125,NA,NA,NA,NA,NA,0.001025390625
"51.53004,-0.14163_78",0.3435400390625,0.0530224609375,0.2704931640625,0.00301513671875,0.01666259765625,NA,NA,0.0011669921875,0.0890185546875,NA,0.22162841796875,NA,NA,NA,NA,NA,NA,NA,NA,0.00145263671875
"51.52962,-0.14258_270",0.37426513671875,0.03389404296875,0.03132568359375,0.00592529296875,0.04270751953125,NA,NA,NA,0.3328173828125,NA,0.1748828125,NA,NA,NA,NA,NA,NA,NA,NA,0.00418212890625
"51.52964,-0.14184_180",0.34150390625,0.04009765625,0.02775146484375,0.01552734375,0.038017578125,NA,NA,NA,0.3951416015625,0.00548828125,0.096884765625,NA,NA,0.03372802734375,NA,NA,NA,0.002265625,NA,0.00359375
"51.52964,-0.14184_90",0.34833251953125,0.02390380859375,0.12414794921875,NA,0.00799072265625,NA,NA,NA,0.330322265625,NA,0.08706787109375,NA,NA,0.05109619140625,NA,NA,NA,NA,NA,0.027138671875
"51.52915,-0.14159_0",0.34115234375,0.04169921875,0.19551025390625,NA,0.0570556640625,NA,NA,NA,0.0504150390625,NA,0.2815625,NA,NA,0.02623779296875,NA,NA,NA,NA,NA,0.0063671875
"51.52915,-0.14159_90",0.34738037109375,0.00604248046875,0.33136474609375,0.0012841796875,0.00700439453125,NA,NA,NA,0.07929443359375,NA,0.1575830078125,NA,NA,0.06563232421875,NA,NA,NA,0.0023193359375,NA,0.0020947265625
"51.52915,-0.14159_270",0.30940673828125,0.09229736328125,0.1279150390625,0.00291748046875,0.05578369140625,NA,NA,NA,NA,NA,0.31765869140625,NA,NA,0.005771484375,NA,NA,NA,0.00232421875,NA,0.08592529296875
"51.52915,-0.14159_180",0.39750732421875,NA,0.234482421875,NA,0.00788330078125,NA,NA,NA,0.06109130859375,NA,0.2560498046875,NA,NA,0.03468017578125,NA,NA,NA,NA,0.002255859375,0.0060498046875
"51.52854,-0.13993_180",0.20043212890625,0.02222412109375,0.22365478515625,0.11275390625,0.077431640625,0.005068359375,NA,NA,0.17540283203125,NA,NA,0.0009423828125,NA,0.17928955078125,NA,NA,NA,NA,NA,0.00280029296875
"51.52912,-0.14382_327",0.25281005859375,0.10457275390625,0.324306640625,NA,0.058818359375,NA,NA,NA,0.20685302734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05263916015625
"51.52912,-0.14382_57",0.19281494140625,0.15112548828125,0.27915283203125,0.0123876953125,NA,NA,NA,NA,0.2507080078125,NA,0.05616455078125,NA,NA,0.0011767578125,NA,NA,NA,NA,NA,0.0564697265625
"51.52854,-0.13993_0",0.32882568359375,0.01951904296875,NA,NA,NA,NA,NA,NA,0.5047265625,0.00415283203125,NA,NA,NA,0.1104736328125,NA,NA,NA,NA,NA,0.03230224609375
"51.52912,-0.14382_237",0.2252294921875,0.117841796875,0.26572509765625,0.0187255859375,0.069453125,NA,NA,0.0013525390625,0.24424072265625,NA,0.0564306640625,NA,NA,0.00029052734375,NA,NA,NA,NA,NA,0.00071044921875
"51.52854,-0.13993_270",0.2912353515625,0.011396484375,0.16926513671875,NA,NA,NA,NA,NA,0.3720556640625,NA,NA,NA,NA,0.140751953125,NA,NA,NA,NA,NA,0.01529541015625
"51.52886,-0.14075_78",0.14217529296875,0.03377197265625,0.19619873046875,NA,NA,0.0068994140625,NA,NA,0.32061767578125,0.02092529296875,NA,NA,NA,0.244521484375,NA,NA,NA,NA,NA,0.03489013671875
"51.52886,-0.14075_348",0.2944580078125,0.063623046875,0.23514404296875,NA,NA,NA,NA,NA,0.238779296875,0.02093505859375,NA,NA,NA,0.0670263671875,NA,NA,NA,NA,NA,0.0800341796875
"51.52867,-0.14076_258",0.37063720703125,0.068544921875,0.24029296875,0.0016357421875,NA,NA,NA,NA,NA,0.0312744140625,0.1036083984375,NA,NA,0.002080078125,NA,NA,NA,NA,NA,0.18192626953125
"51.52886,-0.14075_258",0.3022265625,0.1076416015625,0.20424560546875,0.00298828125,NA,NA,NA,NA,0.32431884765625,0.0099560546875,0.04410400390625,NA,NA,0.0019189453125,NA,NA,NA,NA,NA,0.00260009765625
"51.52850,-0.14158_89",0.3133349609375,0.02783447265625,0.2760009765625,0.01227294921875,NA,NA,NA,NA,0.26616455078125,0.006416015625,0.004560546875,NA,NA,0.0821728515625,NA,NA,NA,NA,NA,0.01124267578125
"51.52850,-0.14183_269",0.36049560546875,0.01479736328125,0.18438720703125,NA,NA,NA,NA,NA,0.385771484375,0.010068359375,0.00377197265625,NA,NA,0.03556640625,NA,NA,NA,NA,NA,0.0051416015625
"51.52850,-0.14183_89",0.38374267578125,0.0258349609375,0.1730029296875,0.01210205078125,NA,NA,NA,NA,0.36807861328125,0.00397705078125,0.0165283203125,NA,NA,0.0109814453125,NA,NA,NA,NA,NA,0.005751953125
"51.52850,-0.14158_179",0.21984619140625,NA,0.25605712890625,NA,NA,NA,NA,NA,0.31839599609375,0.00572509765625,NA,NA,NA,0.1598291015625,NA,NA,NA,NA,NA,0.040146484375
"51.52850,-0.14183_359",0.34304931640625,0.032880859375,0.30193603515625,NA,NA,NA,NA,NA,0.19914794921875,NA,0.05409423828125,NA,NA,0.0669677734375,NA,NA,NA,NA,NA,0.001923828125
"51.52850,-0.14183_179",0.36357177734375,NA,0.22210205078125,0.00459228515625,NA,0.00663330078125,NA,0.00156982421875,0.35869873046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04283203125
"51.52850,-0.14158_359",0.34557861328125,0.0289599609375,0.41074951171875,NA,NA,0.00512939453125,NA,NA,0.11675048828125,0.002001953125,0.00635498046875,NA,NA,0.073359375,NA,NA,NA,NA,NA,0.01111572265625
"51.52961,-0.14282_0",0.3502783203125,0.04938232421875,0.20091796875,0.00541015625,NA,NA,NA,NA,0.136328125,NA,0.21933837890625,NA,NA,0.03100341796875,NA,NA,NA,NA,NA,0.00734130859375
"51.52903,-0.14320_270",0.31222900390625,NA,0.19781005859375,NA,NA,NA,NA,NA,NA,NA,0.2956396484375,NA,NA,0.088388671875,NA,NA,NA,NA,0.001005859375,0.1049267578125
"51.52923,-0.14072_168",0.27655029296875,0.0418798828125,0.03863525390625,NA,0.03312744140625,NA,NA,NA,0.4802978515625,0.0234912109375,NA,NA,NA,0.08925537109375,NA,NA,NA,NA,NA,0.0167626953125
"51.52886,-0.14075_168",0.277666015625,0.04702880859375,0.08450439453125,0.0025537109375,0.0130908203125,NA,NA,NA,0.42094482421875,0.02193359375,0.0243115234375,NA,NA,0.10224853515625,NA,NA,NA,NA,NA,0.0057177734375
"51.52891,-0.14381_327",0.25486083984375,0.104609375,0.26857421875,0.00162841796875,0.0795947265625,NA,NA,0.00120849609375,0.23426513671875,NA,0.053115234375,NA,NA,NA,NA,NA,NA,NA,NA,0.0021435546875
"51.52787,-0.14105_249",0.210234375,NA,0.35821044921875,NA,0.3289501953125,NA,NA,NA,NA,NA,0.09318359375,NA,NA,NA,NA,NA,NA,NA,NA,0.00942138671875
"51.52941,-0.14101_0",0.31177490234375,0.01742919921875,0.50622314453125,NA,NA,NA,NA,NA,0.00207275390625,NA,0.06566162109375,NA,NA,0.09370849609375,NA,NA,NA,NA,NA,0.0031298828125
"51.52885,-0.14261_358",0.32507568359375,0.0065625,0.1450146484375,0.01013427734375,0.02015625,NA,NA,NA,0.11343994140625,NA,0.2782421875,NA,NA,0.096962890625,NA,NA,NA,NA,NA,0.00441162109375
"51.52885,-0.14261_178",0.3087158203125,0.0077734375,0.13919677734375,0.0012939453125,0.0333349609375,NA,NA,NA,0.2512060546875,NA,0.14721435546875,NA,NA,0.1064501953125,NA,NA,NA,NA,NA,0.004814453125
"51.52868,-0.14261_178",0.37213134765625,0.0496484375,0.07382080078125,NA,NA,NA,NA,NA,0.3682666015625,NA,0.0852099609375,0.01045166015625,NA,0.0281494140625,NA,NA,NA,NA,NA,0.01232177734375
"51.52885,-0.14261_268",0.28673583984375,NA,0.221767578125,0.0087109375,0.0552783203125,NA,NA,NA,0.0673193359375,NA,0.22450927734375,NA,NA,0.1254296875,NA,NA,NA,NA,NA,0.0102490234375
