,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.32132,-0.11575_238",0.182353515625,0.00647216796875,0.0899267578125,0.01413330078125,NA,NA,NA,NA,NA,0.017099609375,0.43840087890625,NA,NA,0.20204345703125,NA,NA,NA,NA,NA,0.0495703125
"51.32132,-0.11575_58",0.13775390625,0.02474365234375,0.07313720703125,0.04159423828125,NA,NA,NA,NA,NA,0.06994384765625,0.371328125,NA,NA,0.21871337890625,NA,NA,NA,NA,NA,0.06278564453125
"51.32132,-0.11575_328",0.24902099609375,NA,0.0700146484375,0.007763671875,NA,0.005322265625,NA,NA,NA,0.034873046875,0.4256640625,NA,NA,0.138447265625,NA,NA,NA,NA,NA,0.06889404296875
"51.32132,-0.11575_148",0.261240234375,NA,0.0682666015625,0.02403076171875,NA,NA,NA,NA,NA,0.03754150390625,0.4104052734375,NA,NA,0.1427685546875,NA,NA,NA,NA,NA,0.0557470703125
"51.32250,-0.11646_328",0.31265869140625,0.02501708984375,0.08521484375,0.01297119140625,NA,NA,NA,0.00178955078125,0.20765380859375,0.04069091796875,0.3024951171875,NA,NA,0.00572509765625,NA,NA,NA,NA,NA,0.00578369140625
"51.32250,-0.11646_58",0.31084716796875,0.035458984375,0.0813525390625,0.0128271484375,NA,NA,NA,NA,NA,0.0360791015625,0.37881103515625,NA,NA,0.01146484375,NA,NA,NA,NA,NA,0.1331591796875
"51.32250,-0.11646_238",0.26413330078125,0.03259033203125,0.1480517578125,0.00908447265625,NA,NA,NA,NA,0.15412353515625,0.06237060546875,0.29154541015625,NA,NA,0.03501953125,NA,NA,NA,NA,NA,0.0030810546875
"51.32250,-0.11646_148",0.3215966796875,0.0210791015625,0.0527392578125,0.03251220703125,NA,NA,NA,NA,NA,0.03947509765625,0.37975830078125,NA,NA,0.0359912109375,NA,NA,NA,NA,NA,0.11684814453125
"51.32118,-0.11561_58",0.19026611328125,0.066494140625,0.07197509765625,0.03321533203125,0.02173095703125,NA,NA,NA,NA,0.05829345703125,0.37110107421875,NA,NA,0.1299267578125,NA,NA,NA,NA,NA,0.0569970703125
"51.32118,-0.11561_328",0.289892578125,0.0446142578125,0.09100830078125,0.0139111328125,NA,NA,NA,NA,NA,0.0218017578125,0.43143310546875,NA,NA,0.065859375,NA,NA,NA,NA,NA,0.0414794921875
"51.32118,-0.11561_238",0.20646728515625,0.03859375,0.08425048828125,0.00798095703125,0.0105126953125,NA,NA,NA,NA,0.02466064453125,0.448349609375,NA,NA,0.13559814453125,NA,NA,NA,NA,NA,0.04358642578125
"51.32118,-0.11561_148",0.27274169921875,0.04242919921875,0.064716796875,0.00864501953125,NA,NA,NA,NA,NA,0.00619140625,0.39664306640625,NA,NA,0.105166015625,NA,NA,NA,NA,NA,0.103466796875
"51.32231,-0.11640_148",0.28271484375,0.018095703125,0.06713623046875,0.0165087890625,0.0095556640625,NA,NA,NA,0.2731396484375,0.02447509765625,NA,NA,NA,0.0875244140625,NA,NA,NA,NA,NA,0.220849609375
"51.32231,-0.11640_238",0.18912353515625,NA,0.1235986328125,0.00662109375,0.00702880859375,NA,NA,NA,0.11365478515625,0.0109716796875,0.337822265625,NA,NA,0.20649169921875,NA,NA,NA,NA,NA,0.0046875
"51.32231,-0.11640_328",0.23906005859375,NA,0.09844970703125,NA,NA,NA,NA,NA,NA,NA,0.41876708984375,NA,NA,0.154794921875,NA,NA,NA,NA,NA,0.08892822265625
"51.32231,-0.11640_58",0.26980712890625,0.036015625,0.05019287109375,0.01323974609375,0.00547119140625,NA,NA,NA,0.35408935546875,0.03634521484375,0.18716796875,NA,NA,0.045673828125,NA,NA,NA,NA,NA,0.0019970703125
"51.32213,-0.11633_148",0.249287109375,0.0365771484375,0.1176953125,0.0033642578125,NA,NA,NA,NA,NA,0.00811767578125,0.37384033203125,NA,NA,0.1438037109375,NA,NA,NA,NA,NA,0.067314453125
"51.32213,-0.11633_238",0.207744140625,0.0187255859375,0.13077392578125,0.0008984375,0.00556884765625,NA,NA,NA,NA,0.02736083984375,0.39802001953125,0.02263427734375,NA,0.136875,NA,NA,NA,NA,NA,0.05139892578125
"51.32213,-0.11633_328",0.24533203125,0.01301025390625,0.10375732421875,0.01888671875,NA,NA,NA,NA,NA,0.01479736328125,0.36876220703125,0.01552001953125,NA,0.1252685546875,NA,NA,NA,NA,NA,0.09466552734375
"51.32213,-0.11633_58",0.20498779296875,0.028671875,0.095537109375,0.02230712890625,NA,NA,NA,NA,NA,0.02353271484375,0.3531640625,NA,NA,0.15401123046875,NA,NA,NA,NA,NA,0.1177880859375
"51.32162,-0.11601_148",0.31538818359375,0.07364501953125,NA,0.02760986328125,0.0057373046875,NA,NA,NA,0.32166748046875,0.00601806640625,0.18407958984375,NA,NA,0.0277490234375,NA,NA,NA,NA,NA,0.03810546875
"51.32162,-0.11601_238",0.2361962890625,0.0174609375,0.10058837890625,0.01253662109375,0.013359375,NA,NA,NA,0.19008056640625,0.0217529296875,0.290263671875,NA,NA,0.11430419921875,NA,NA,NA,NA,NA,0.00345703125
"51.32162,-0.11601_328",0.24054443359375,NA,0.0664208984375,0.0095166015625,NA,NA,NA,NA,NA,0.0141796875,0.43191162109375,NA,NA,0.140546875,NA,NA,NA,NA,NA,0.0968798828125
"51.32162,-0.11601_58",0.2060009765625,0.02104736328125,NA,0.0330078125,NA,NA,NA,NA,0.2526171875,0.0291748046875,NA,NA,NA,0.1519921875,NA,NA,NA,NA,NA,0.30615966796875
"51.32147,-0.11588_148",0.3673583984375,0.0359765625,0.00633056640625,0.01282470703125,NA,NA,NA,NA,0.18408935546875,0.00703857421875,0.35244384765625,NA,NA,0.0118212890625,NA,NA,NA,NA,NA,0.02211669921875
"51.32147,-0.11588_238",0.22704345703125,NA,0.063388671875,0.00544921875,0.01416259765625,0.007060546875,NA,NA,NA,0.02848876953125,0.310029296875,NA,NA,0.23220458984375,NA,NA,NA,NA,NA,0.1121728515625
"51.32147,-0.11588_328",0.2509619140625,NA,0.04787841796875,0.01620361328125,0.01038818359375,0.0068798828125,NA,NA,0.19561767578125,NA,NA,NA,NA,0.1341748046875,NA,NA,NA,NA,NA,0.3378955078125
"51.32147,-0.11588_58",0.26841796875,0.0780712890625,NA,0.03623779296875,NA,NA,NA,NA,0.27286376953125,NA,NA,NA,NA,0.0394091796875,NA,NA,NA,NA,NA,0.305
"51.32289,-0.11653_58",0.259912109375,0.0117041015625,0.07662841796875,0.0377490234375,NA,NA,NA,NA,NA,0.0559033203125,0.366962890625,NA,NA,0.0724072265625,NA,NA,NA,NA,NA,0.11873291015625
"51.32289,-0.11653_238",0.276572265625,0.02802490234375,0.096650390625,NA,NA,NA,NA,NA,NA,0.01669189453125,0.34995361328125,NA,NA,0.11028564453125,NA,NA,NA,NA,NA,0.1218212890625
"51.32289,-0.11653_148",0.325419921875,0.0709765625,0.08477294921875,0.0344580078125,NA,NA,NA,0.001865234375,0.15379150390625,0.008994140625,0.30914306640625,NA,NA,0.00784423828125,NA,NA,NA,NA,NA,0.002734375
"51.32289,-0.11653_328",0.2803076171875,0.03602294921875,0.0808984375,0.01051025390625,NA,NA,NA,NA,NA,0.0158544921875,0.41028076171875,NA,NA,0.084189453125,NA,NA,NA,0.00300048828125,NA,0.078935546875
"51.32270,-0.11650_328",0.2520751953125,0.02317138671875,0.10578125,0.0158203125,NA,NA,NA,NA,0.09515625,0.01504150390625,0.37470947265625,NA,NA,0.09244384765625,NA,NA,NA,NA,NA,0.02580078125
"51.32270,-0.11650_58",0.19203857421875,0.0356005859375,0.07105224609375,0.0085986328125,0.0067236328125,NA,NA,NA,NA,0.00431640625,0.3652392578125,0.00181640625,NA,0.1925146484375,NA,NA,NA,NA,NA,0.122099609375
"51.32270,-0.11650_148",0.2701318359375,0.03301025390625,0.04989013671875,0.02015625,0.00393310546875,0.00525390625,NA,NA,NA,0.0035888671875,0.36769775390625,NA,NA,0.1349609375,NA,NA,NA,NA,NA,0.111376953125
"51.32270,-0.11650_238",0.2734521484375,0.0244873046875,0.12348876953125,0.007880859375,0.00625732421875,NA,NA,NA,NA,0.027119140625,0.4173681640625,NA,NA,0.08996337890625,NA,NA,NA,NA,NA,0.02998291015625
"51.31890,-0.11597_93",0.36086181640625,0.05754638671875,0.06696533203125,0.02105224609375,NA,NA,NA,0.00156005859375,NA,0.01346435546875,0.3376171875,NA,NA,0.0022119140625,NA,NA,NA,NA,NA,0.138720703125
"51.31890,-0.11597_3",0.36560302734375,0.03295166015625,0.0773876953125,0.01508544921875,NA,NA,NA,NA,0.1040869140625,0.00095703125,0.39154541015625,NA,NA,0.00541748046875,NA,NA,NA,NA,NA,0.00696533203125
"51.31890,-0.11597_273",0.37535400390625,NA,0.05605712890625,0.04034423828125,NA,NA,NA,0.002900390625,0.16695068359375,0.0074560546875,0.34748291015625,NA,NA,0.001669921875,NA,NA,NA,NA,NA,0.00178466796875
"51.31890,-0.11597_183",0.35218017578125,NA,0.05832763671875,0.0117236328125,NA,NA,NA,NA,0.13136962890625,0.003134765625,0.35434326171875,NA,NA,NA,NA,NA,NA,NA,NA,0.0889208984375
"51.31931,-0.10650_50",0.3916748046875,NA,NA,NA,NA,NA,NA,NA,0.25693603515625,0.0074169921875,NA,NA,NA,0.00029052734375,NA,NA,NA,NA,NA,0.343681640625
"51.31931,-0.10650_230",0.3678564453125,0.0440869140625,NA,0.03949462890625,NA,NA,NA,NA,0.2704541015625,0.0020263671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27608154296875
"51.31931,-0.10650_320",0.3584912109375,0.029501953125,0.00975830078125,0.0161474609375,NA,NA,NA,NA,0.16270263671875,0.032900390625,0.38845458984375,NA,NA,NA,NA,NA,NA,NA,NA,0.00204345703125
"51.31931,-0.10650_140",0.15279541015625,0.22247314453125,NA,0.03482177734375,0.02337890625,NA,NA,NA,0.3092578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25727294921875
"51.31917,-0.10671_320",0.31634765625,0.03575439453125,0.02018310546875,0.01728515625,NA,NA,NA,NA,NA,0.021103515625,0.4193408203125,NA,NA,0.04603515625,NA,NA,NA,NA,NA,0.1239501953125
"51.31917,-0.10671_230",0.34538330078125,NA,0.0110595703125,0.01223388671875,NA,NA,NA,NA,0.3146875,0.046962890625,0.2064501953125,NA,NA,NA,NA,NA,NA,NA,NA,0.06322265625
"51.31917,-0.10671_140",0.15308837890625,0.11970947265625,0.0165185546875,NA,0.02611328125,NA,NA,0.00158447265625,0.508359375,0.16714599609375,0.00337646484375,NA,NA,0.00144775390625,NA,NA,NA,NA,NA,0.00265625
"51.31917,-0.10671_50",0.3503955078125,0.0334814453125,NA,0.00524169921875,0.01652587890625,NA,NA,NA,0.378818359375,0.04068115234375,0.17030029296875,NA,NA,NA,NA,NA,NA,NA,NA,0.0045556640625
"51.32195,-0.10409_325",0.24238525390625,NA,NA,NA,NA,NA,NA,NA,0.71314697265625,0.039130859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053369140625
"51.32195,-0.10409_235",0.2683935546875,NA,0.0283349609375,NA,0.1260302734375,NA,NA,0.0013232421875,0.5507470703125,0.02162353515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00354736328125
"51.32195,-0.10409_145",0.10511962890625,NA,0.02350830078125,NA,0.21034912109375,NA,NA,NA,0.497978515625,0.15941650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036279296875
"51.32195,-0.10409_55",0.2565380859375,NA,NA,0.00406005859375,0.06482177734375,NA,NA,NA,0.5764306640625,0.0962939453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00185546875
