,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,ignore
"51.41203,-0.06092_222",0.33431640625,NA,0.1138427734375,NA,0.10188720703125,NA,NA,0.00166748046875,0.0453515625,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,0.0429345703125
"51.41203,-0.06092_312",0.2754443359375,0.1021923828125,0.09729248046875,NA,0.07069091796875,NA,NA,NA,NA,NA,0.42596435546875,NA,NA,0.0016943359375,NA,NA,NA,NA,NA,0.02672119140625
"51.41203,-0.06092_132",0.1483203125,0.22641845703125,0.05764892578125,NA,0.10311767578125,NA,NA,NA,NA,NA,0.4053173828125,NA,NA,0.00091064453125,NA,NA,NA,NA,NA,0.0582666015625
"51.41203,-0.06092_42",0.27853271484375,NA,0.05565185546875,NA,0.062236328125,NA,NA,NA,NA,NA,0.4616357421875,NA,NA,0.00369140625,NA,NA,NA,NA,NA,0.138251953125
"51.41410,-0.05753_224",0.3429296875,0.0379638671875,0.13059814453125,0.0074267578125,0.03171142578125,NA,NA,NA,NA,NA,0.35959716796875,NA,NA,0.0411962890625,NA,NA,NA,NA,NA,0.04857666015625
"51.41410,-0.05753_314",0.32072998046875,0.07189208984375,0.147373046875,0.01243408203125,0.03661865234375,NA,NA,NA,NA,0.005732421875,0.37372802734375,0.00095458984375,NA,0.00361572265625,NA,NA,NA,NA,NA,0.02692138671875
"51.41410,-0.05753_44",0.3614111328125,0.0172705078125,NA,0.0013330078125,0.0193994140625,NA,NA,NA,0.1240283203125,0.02048095703125,0.36402587890625,0.000654296875,NA,0.05771240234375,NA,NA,NA,NA,NA,0.03368408203125
"51.41410,-0.05753_134",0.2485791015625,0.10026123046875,0.034453125,0.0076318359375,0.01552978515625,NA,NA,NA,0.14856689453125,0.0216259765625,0.330771484375,NA,NA,0.08896240234375,NA,NA,NA,NA,NA,0.0036181640625
"51.41396,-0.05766_224",0.28240478515625,NA,0.1169970703125,NA,NA,NA,NA,NA,NA,NA,0.3641015625,NA,NA,0.1786962890625,NA,NA,NA,NA,NA,0.05780029296875
"51.41396,-0.05766_314",0.252275390625,0.02806640625,0.126728515625,0.006552734375,0.0240087890625,NA,NA,NA,NA,NA,0.3727685546875,NA,NA,0.14013916015625,NA,NA,NA,NA,NA,0.04946044921875
"51.41396,-0.05766_134",0.17045166015625,0.19344482421875,0.0695556640625,0.00182373046875,0.02931396484375,NA,NA,NA,NA,NA,0.31781005859375,NA,NA,0.07446044921875,NA,NA,NA,NA,NA,0.1431396484375
"51.41396,-0.05766_44",0.37681640625,0.02705322265625,0.08139892578125,0.00625244140625,0.03211669921875,NA,NA,NA,NA,0.00218017578125,0.3693603515625,NA,NA,0.01973876953125,NA,NA,NA,NA,NA,0.0850830078125
"51.41221,-0.06081_222",0.39697265625,0.020966796875,0.10940185546875,NA,0.05618408203125,NA,NA,NA,NA,NA,0.3733203125,NA,NA,NA,NA,NA,NA,NA,NA,0.043154296875
"51.41221,-0.06081_132",0.36961181640625,NA,0.0912255859375,NA,0.10580810546875,NA,NA,NA,NA,NA,0.39162109375,NA,NA,NA,NA,NA,NA,NA,NA,0.0417333984375
"51.41221,-0.06081_42",0.3768896484375,NA,0.10469482421875,NA,0.09460693359375,NA,NA,NA,NA,NA,0.41133544921875,NA,NA,NA,NA,NA,NA,NA,NA,0.01247314453125
"51.41221,-0.06081_312",0.403828125,0.0080078125,0.11721923828125,NA,0.04493408203125,NA,NA,NA,NA,NA,0.41005859375,NA,NA,0.00373046875,NA,NA,NA,NA,NA,0.0122216796875
"51.41447,-0.06002_332",0.29193603515625,NA,0.12905517578125,NA,0.08498046875,NA,NA,0.00117431640625,0.0909765625,0.101728515625,0.29626708984375,NA,NA,NA,NA,NA,NA,NA,NA,0.0038818359375
"51.41447,-0.06002_242",0.3746142578125,NA,0.0948486328125,0.01495849609375,0.02756591796875,NA,NA,NA,NA,0.03542724609375,0.38498779296875,NA,NA,0.02289794921875,NA,NA,NA,NA,NA,0.04469970703125
"51.41447,-0.06002_152",0.31491943359375,0.1040625,0.131162109375,NA,0.007431640625,NA,NA,0.00172607421875,NA,0.0012158203125,0.39963134765625,0.00349365234375,NA,0.00751953125,NA,NA,NA,NA,0.00233642578125,0.02650146484375
"51.41447,-0.06002_62",0.2575390625,0.0718505859375,0.12808349609375,NA,0.02430419921875,NA,NA,0.0025048828125,NA,0.04983642578125,0.33748291015625,NA,NA,NA,NA,NA,NA,NA,NA,0.1283984375
"51.41298,-0.05956_15",0.1987109375,0.18975341796875,0.1577685546875,NA,NA,NA,NA,NA,NA,NA,0.34829345703125,NA,NA,0.00604736328125,NA,NA,NA,NA,NA,0.09942626953125
