LSOA11CD,asian(%),black(%),mixed(%),white(%),other(%),Heterogeneity index
E01003265,7.551766138855055,27.22289890377588,8.647990255785627,50.48721071863581,6.090133982947625,0.6541048689916489
E01003266,5.930232558139535,32.325581395348834,7.267441860465117,50.116279069767444,4.3604651162790695,0.6336418334234721
E01003269,9.3125,22.1875,7.5625,56.6875,4.25,0.6132265625
E01003270,10.975609756097562,20.0,8.170731707317074,56.95121951219512,3.902439024390244,0.6154104699583582
E01003272,5.5193176116407425,15.654791771199198,8.981435022579026,65.62970396387355,4.214751630707476,0.5318776278943186
E01003273,8.6899275839368,20.07899934167215,9.414088215931534,57.406188281764315,4.410796576695194,0.6117768307603362
E01003275,8.348030570252792,38.03644914756026,6.290417401528512,42.210464432686656,5.114638447971781,0.6636086736681157
E01003277,4.767580452920143,21.215733015494635,7.210965435041716,63.1108462455304,3.6948748510131106,0.5478533812743192
E01003278,8.589251439539346,32.437619961612285,7.485604606525912,47.31285988483685,4.174664107485604,0.6562056763716609
E01003280,13.032886723507916,27.161997563946404,7.795371498172959,45.49330085261876,6.516443361753958,0.6919497478640024
E01003285,10.875787063537492,15.11161991986262,6.926159129937035,61.705781339439035,5.3806525472238125,0.5768829646308383
E01003286,8.338125359401955,27.544565842438185,7.590569292696952,51.58136860264519,4.945370902817711,0.6429061535566865
E01003291,9.73393900064893,37.962362102530825,10.837118754055808,37.89746917585983,3.5691109669046073,0.6897709629209143
E01003293,9.44233206590621,24.841571609632446,9.37896070975919,52.02788339670469,4.309252217997465,0.6480303475706042
E01003301,13.018652455272173,33.07955843167111,7.384849638370765,40.65473924628854,5.862200228397412,0.6994548283331612
E01003312,5.9259259259259265,19.31623931623932,8.88888888888889,62.5071225071225,3.361823361823362,0.5594311734482675
E01003313,8.941027266962587,31.32530120481928,7.7996195307545975,48.50982878883957,3.4242232086239692,0.6513020677309244
E01003321,7.617411225658649,32.13058419243986,8.59106529209622,47.93814432989691,3.722794959908362,0.6523869318711137
E01003326,4.966887417218543,33.99558498896248,7.229580573951434,50.993377483443716,2.814569536423841,0.6159117046523299
E01003327,5.81039755351682,15.229357798165138,7.767584097859327,67.88990825688074,3.302752293577982,0.5054022762767816
E01003337,7.318789584799437,52.07600281491908,7.811400422237861,26.812104152005627,5.9817030260380015,0.6418837573127725
E01003338,11.143984220907297,40.138067061143985,8.333333333333332,31.41025641025641,8.974358974358974,0.7128159417076121
E01003339,5.390995260663507,34.241706161137444,9.123222748815166,46.327014218009474,4.9170616113744074,0.6544839794703623
E01003349,7.852044127190136,29.396495781959764,8.37118754055808,50.16223231667748,4.218040233614536,0.6470073243521972
E01003351,6.74955595026643,32.978093546477204,6.45352279455299,49.49674363528715,4.322084073416223,0.6356632842819189
E01003352,11.94225721784777,33.77077865266841,8.398950131233596,38.71391076115486,7.174103237095363,0.7096139994749127
E01003358,16.55480984340045,3.523489932885906,6.991051454138702,69.51901565995526,3.411633109619687,0.48201157105035297
E01003369,12.423873325213155,7.917174177831912,6.881851400730817,68.87941534713764,3.8976857490864796,0.4976040033173055
E01003379,23.628274839347505,24.22145328719723,4.102817597627286,41.17647058823529,6.870983687592684,0.7095480569594008
E01003397,24.018324607329845,15.44502617801047,5.49738219895288,47.64397905759162,7.395287958115183,0.6829711013952469
E01003404,18.465753424657535,2.8493150684931505,5.36986301369863,69.80821917808218,3.506849315068493,0.473657646838056
E01003420,19.864864864864863,3.310810810810811,3.3783783783783785,69.72972972972973,3.7162162162162162,0.4706966764061359
E01003424,11.757021554539516,1.7635532331809274,4.702808621815806,80.14369693011105,1.6329196603527107,0.3410867330983748
E01003435,15.75984990619137,27.110694183864915,7.551594746716699,43.949343339587244,5.628517823639775,0.6996385815712682
E01003441,22.06969376979937,20.274551214361143,4.435058078141499,47.46568109820486,5.7550158394931366,0.6796090360377739
E01003445,18.30209481808159,3.4729878721058434,7.056229327453142,68.41234840132304,2.7563395810363835,0.4915334486518552
E01003448,24.17534722222222,7.552083333333333,6.857638888888889,56.423611111111114,4.991319444444445,0.6102954252266589
E01003457,13.42734518700184,1.5328019619865114,6.069895769466585,77.13059472716125,1.8393623543838136,0.3828001387885921
E01003462,10.969568294409058,2.1231422505307855,4.953998584571833,79.68860580325548,2.264685067232838,0.3495216043121976
E01003467,13.726602382302893,3.6301758366420875,4.878048780487805,73.68122518434487,4.083947816222349,0.43290052760966347
E01003471,16.087962962962962,6.886574074074074,6.770833333333333,66.0300925925926,4.224537037037037,0.5270088520233196
E01003481,23.029891304347828,17.459239130434785,5.095108695652174,50.203804347826086,4.211956521739131,0.6600676394139886
E01003486,29.44582299421009,29.859387923904052,6.6170388751033915,29.942100909842846,4.1356492969396195,0.7283942255526343
E01003493,55.26708445240227,10.32527603700388,4.028648164726947,23.873470605789315,6.505520740077589,0.6210443645990484
E01003494,46.05200945626478,13.14420803782506,4.7281323877068555,30.54373522458629,5.531914893617021,0.6720565140362937
E01003497,18.90909090909091,21.757575757575758,4.787878787878788,48.0,6.545454545454546,0.6799287419651057
E01003500,21.66504381694255,25.219084712755595,5.0146056475170395,43.086660175267774,5.0146056475170395,0.6987870818001591
E01003503,24.844290657439448,26.43598615916955,4.429065743944636,38.65051903114187,5.640138408304498,0.7138609451515188
E01003509,16.731328806983512,15.470417070805043,6.110572259941804,56.64403491755577,5.04364694471387,0.6209404672419778
E01003511,18.619246861924683,29.916317991631797,6.53765690376569,40.06276150627615,4.864016736401674,0.7086913088006163
E01003515,17.163120567375888,31.914893617021278,7.234042553191489,39.621749408983455,4.0661938534278965,0.7048118527460613
E01003516,20.669500531349627,33.900106269925615,6.057385759829968,35.919234856535596,3.4537725823591923,0.7084742642699278
E01003517,19.574468085106382,34.41489361702128,5.531914893617021,36.38297872340426,4.095744680851063,0.7061356948845631
E01003519,24.069478908188586,24.25558312655087,3.535980148883375,44.168734491315135,3.970223325062035,0.6853183936850791
E01003523,46.57756176589712,10.814094775212636,3.1186715269339813,35.1559335763467,4.333738355609559,0.6449139028284465
E01003527,49.34354485776805,9.518599562363239,4.048140043763676,31.126914660831513,5.9628008752735235,0.6453783594846038
E01003530,66.41988365943945,5.6583818085668955,1.5864621893178215,21.258593336858805,5.076679005817028,0.5076164447306831
E01003531,74.55595026642983,8.170515097690942,2.0426287744227354,12.16696269982238,3.0639431616341026,0.42130579015613534
E01003534,72.01203783319002,9.974204643164231,3.353396388650043,9.974204643164231,4.68615649183147,0.4582091560578424
E01003541,42.40475012370114,18.50569025235032,4.106877783275606,31.618010885700148,3.3646709549727856,0.6831490527100281
E01003553,37.61105626850938,23.593287265547875,5.528134254689043,29.072063178677197,4.1954590325765055,0.7135418240075465
E01003560,69.5260947810438,8.158368326334733,1.7396520695860829,14.397120575884822,6.1787642471505695,0.48510825729275264
E01003566,73.45899133978604,6.367804381049415,3.0056036678553237,11.105450840550178,6.062149770759042,0.4394113307082711
E01003568,74.5945945945946,6.1003861003861,2.3166023166023164,12.702702702702704,4.285714285714286,0.421333909750898
E01003569,77.46250506688285,4.296716659910823,2.229428455614106,12.363194162950952,3.648155654641265,0.38099705738775747
E01003571,75.230972283326,7.567091948966125,1.3198416190057194,12.934447866256049,2.9476462824461063,0.41053093866307544
E01003572,67.75534441805226,9.026128266033254,3.0285035629453683,15.498812351543942,4.691211401425178,0.5056349828764224
E01003574,64.53900709219859,11.662726556343578,3.3490937746256897,16.390858944050432,4.058313632781719,0.5402350777248083
E01003582,55.819774718397994,19.148936170212767,3.942428035043805,17.02127659574468,4.06758448060075,0.6195659154669244
E01003591,56.46589902568645,16.519043401240037,2.9229406554472983,17.58193091231178,6.510186005314438,0.6178673053824566
E01003598,36.608557844690964,28.68462757527734,6.022187004754358,24.66983623877443,4.014791336502905,0.7176019527555715
E01003602,31.84102329830973,25.262677021470992,3.7916857012334404,34.30790315212426,4.79671082686158,0.7133528851116331
E01003604,30.87336244541485,21.004366812227072,5.414847161572053,35.93886462882096,6.768558951965066,0.7238916115253333
E01003621,58.827085852478845,9.4316807738815,2.781136638452237,20.79806529625151,8.162031438935912,0.5943504369605617
E01003638,53.51521511017838,5.6663168940188875,2.1511017838405038,33.788037775445964,4.879328436516264,0.5933948022977089
E01003640,49.64212678936605,8.537832310838446,3.3231083844580773,32.15746421267894,6.339468302658487,0.6377430254975515
E01003653,57.41427247451344,3.429101019462465,5.792400370713624,27.803521779425395,5.560704355885079,0.5854333424093465
E01003660,16.919617762788082,4.1034288926363125,5.171444631815627,72.06295671725688,1.7425519955030917,0.4474038348214019
E01003670,19.32335718932986,7.156798959011061,4.554326610279766,64.2160052049447,4.749512036434613,0.5408393015655049
E01003672,24.794359576968272,8.401880141010576,6.8742655699177435,55.28789659224442,4.6415981198589895,0.6189096673437346
E01003673,17.05790297339593,6.103286384976526,7.82472613458529,64.26708398539385,4.747000521648409,0.5457759404433711
